Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,911950,-,-,-,30.41,-87.22,0,13,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Latitude,Longitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,22,21,30,180,588,23.9,0.09,2.2,69.04,30.2,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,22,22,30,179,290,24,0.09,2.1,71.66,29.7,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,22,23,30,95,309,24.4,0.09,2.1,74.96,29.3,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,0,30,26,42,24.6,0.1,1.9,82.39,27.9,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,1,30,0,0,24.3,0.1,2,83.44,27.4,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,2,30,0,0,24.3,0.1,2,84.32,27.2,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,3,30,0,0,24.4,0.1,2,85.57,27,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,4,30,0,0,24.5,0.1,2,86.5,26.9,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,5,30,0,0,24.5,0.1,2.2,87.27,26.8,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,6,30,0,0,24.5,0.1,2.3,87.81,26.7,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,7,30,0,0,24.5,0.1,2.3,88.9,26.5,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,8,30,0,0,24.5,0.1,2.3,89.54,26.4,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,9,30,0,0,24.6,0.1,2.4,90.25,26.3,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,10,30,0,0,24.6,0.1,2.3,89.22,26.5,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,11,30,53,157,24.9,0.1,2.3,85.64,27.5,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,12,30,107,447,25.1,0.1,2.3,81.59,28.6,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,13,30,136,612,24.8,0.1,2,75.88,29.5,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,14,30,156,706,24.2,0.1,1.9,70.5,30.2,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,15,30,167,761,23.7,0.1,1.9,65.87,30.8,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,16,30,173,793,23.3,0.1,2,63.01,31.2,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,17,30,162,823,23.1,0.1,2.2,61.46,31.4,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,18,30,191,766,22.9,0.1,2.3,60.87,31.4,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,19,30,147,816,22.9,0.1,2.3,61.63,31.1,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,20,30,143,774,22.9,0.1,2.3,63.19,30.7,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,21,30,138,696,23.1,0.1,2.3,65.7,30.2,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,22,30,169,338,23.4,0.1,2.2,69.68,29.5,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,23,23,30,98,151,23.9,0.1,2.2,73.07,29.2,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,0,30,20,9,24.4,0.1,2,80.6,28,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,1,30,0,0,24.3,0.1,2.2,82.1,27.6,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,2,30,0,0,24.3,0.1,2.3,82.67,27.5,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,3,30,0,0,24.3,0.1,2.5,82.93,27.5,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,4,30,0,0,24.4,0.1,2.7,83.44,27.5,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,5,30,0,0,24.6,0.1,2.9,84.06,27.5,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,6,30,0,0,24.7,0.1,3.2,84.56,27.5,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,7,30,0,0,24.7,0.1,3.4,84.76,27.5,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,8,30,0,0,24.6,0.1,3.4,84.33,27.5,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,9,30,0,0,24.5,0.1,3.3,83.99,27.4,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,10,30,0,0,24.3,0.1,3.3,82.11,27.6,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,11,30,55,70,24.4,0.1,3.5,79.32,28.3,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,12,30,129,294,24.7,0.1,3.8,76.98,29.1,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,13,30,177,447,24.8,0.1,4,75.67,29.6,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,14,30,272,299,24.7,0.1,4,73.76,29.9,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,15,30,335,428,24.7,0.1,3.9,71.64,30.4,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,16,30,421,202,24.6,0.1,3.7,69.32,30.9,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,17,30,467,266,24.5,0.1,3.6,67.17,31.3,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,18,30,482,193,24.4,0.1,3.6,66.65,31.4,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,19,30,421,305,24.6,0.1,3.6,67.45,31.3,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,20,30,348,352,24.7,0.1,3.5,69.14,31,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,21,30,286,150,24.8,0.1,3.2,71.26,30.6,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,22,30,189,75,24.9,0.1,2.7,74.35,30,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,24,23,30,69,1,25.3,0.1,2.4,77.76,29.6,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,0,30,19,2,25.5,0.1,1.9,85.39,28.2,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,1,30,0,0,25.4,0.1,1.7,87.78,27.6,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,2,30,0,0,25.3,0.1,1.7,89.21,27.2,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,3,30,0,0,25.2,0.1,1.7,90.37,26.9,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,4,30,0,0,25.2,0.1,1.9,90.96,26.8,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,5,30,0,0,25.3,0.1,2.1,91.8,26.7,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,6,30,0,0,25.3,0.1,2.2,91.56,26.8,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,7,30,0,0,25.3,0.1,2.2,91.53,26.8,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,8,30,0,0,25.2,0.1,2.2,91.11,26.8,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,9,30,0,0,25.1,0.1,2.1,90.3,26.8,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,10,30,0,0,24.9,0.1,1.9,88.77,26.9,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,11,30,12,0,24.9,0.1,1.9,85.43,27.6,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,12,30,78,0,25.2,0.1,2,82.78,28.4,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,13,30,180,118,24.5,0.1,2.1,75.41,29.3,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,14,30,245,515,23.6,0.1,2.2,68.11,30.1,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,15,30,284,546,23.1,0.1,2.1,63.52,30.8,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,16,30,328,532,22.7,0.1,2.1,59.51,31.5,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,17,30,360,515,22.3,0.1,2,56.75,32,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,18,30,346,537,22.1,0.1,2,55.22,32.2,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,19,30,310,553,21.9,0.1,2.1,54.56,32.2,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,20,30,341,370,21.8,0.1,2.1,55.24,31.9,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,21,30,248,444,22,0.1,2.2,57.15,31.5,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,22,30,200,296,22.4,0.1,2.2,61.2,30.7,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,25,23,30,123,140,23.2,0.1,2.1,66.19,30.2,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,0,30,19,4,23.7,0.11,2,75.34,28.5,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,1,30,0,0,23.6,0.11,2,77.05,28,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,2,30,0,0,23.8,0.11,1.9,79.94,27.6,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,3,30,0,0,23.9,0.11,1.9,81.71,27.3,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,4,30,0,0,23.8,0.11,1.9,83.34,26.9,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,5,30,0,0,23.8,0.11,2,84.44,26.6,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,6,30,0,0,23.7,0.11,2.2,85.98,26.2,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,7,30,0,0,23.6,0.11,2.4,87.24,25.9,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,8,30,0,0,23.6,0.11,2.4,89.25,25.5,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,9,30,0,0,23.6,0.11,2.3,90.88,25.2,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,10,30,0,0,23.6,0.11,2.2,91.05,25.2,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,11,30,27,0,23.7,0.11,2.2,90.01,25.5,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,12,30,113,11,23.9,0.11,2.1,86.48,26.3,1021,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,13,30,215,67,23.7,0.11,2.1,79.57,27.6,1021,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,14,30,228,16,23.3,0.11,2.2,71.72,28.9,1021,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,15,30,380,78,23,0.11,2.2,66.48,29.9,1021,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,16,30,459,204,22.8,0.11,2.2,63.61,30.5,1021,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,17,30,306,611,22.8,0.11,2,62.41,30.8,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,18,30,331,583,22.8,0.11,1.6,61.37,31.1,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,19,30,333,541,22.9,0.11,1.2,60.65,31.4,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,20,30,316,477,22.9,0.11,0.8,59.8,31.7,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,21,30,278,344,22.5,0.11,0.5,58.18,31.7,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,22,30,206,247,22.3,0.11,0.4,59.26,31.2,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,26,23,30,133,118,22.9,0.11,0.5,62.62,30.9,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,0,30,19,4,23.4,0.12,0.9,69.48,29.6,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,1,30,0,0,22.9,0.12,1.2,69.74,29,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,2,30,0,0,23.1,0.12,1.4,73.17,28.4,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,3,30,0,0,23.3,0.12,1.6,76.32,27.8,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,4,30,0,0,23.4,0.12,1.8,79.2,27.3,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,5,30,0,0,23.5,0.12,1.9,81.58,26.9,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,6,30,0,0,23.5,0.12,1.9,83.63,26.5,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,7,30,0,0,23.5,0.12,1.9,85.42,26.1,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,8,30,0,0,23.4,0.12,1.9,87.17,25.7,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,9,30,0,0,23.4,0.12,2,88.22,25.5,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,10,30,0,0,23.5,0.12,2.2,88.03,25.6,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,11,30,50,136,23.7,0.12,2.4,86.73,26.1,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,12,30,101,444,24,0.12,2.4,83.77,27,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,13,30,179,347,24.2,0.12,2.4,79.51,28.1,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,14,30,252,428,24,0.12,2.5,74.19,29.1,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,15,30,147,783,23.7,0.12,2.4,70.01,29.8,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,16,30,157,810,23.3,0.12,2.4,65.36,30.5,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,17,30,168,810,23,0.12,2.3,62.39,31,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,18,30,199,755,22.9,0.12,2.2,61.1,31.3,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,19,30,227,651,23.1,0.12,2.1,61.38,31.4,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,20,30,316,372,23.4,0.12,2,63.48,31.2,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,21,30,64,3,23.6,0.12,2,65.81,30.7,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,22,30,104,17,23.6,0.12,2.1,69.36,29.8,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,27,23,30,97,243,23.8,0.12,2.1,72.43,29.3,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,0,30,26,51,23.8,0.13,2.6,79.78,27.6,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,1,30,0,0,23.5,0.13,2.9,82.71,26.7,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,2,30,0,0,23.3,0.13,2.9,85.02,26,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,3,30,0,0,23.1,0.13,2.7,86.77,25.5,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,4,30,0,0,23.1,0.13,2.6,88.56,25.1,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,5,30,0,0,23,0.13,2.4,89.82,24.8,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,6,30,0,0,23,0.13,2.4,90.65,24.6,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,7,30,0,0,22.9,0.13,2.3,91.43,24.4,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,8,30,0,0,22.8,0.13,2.3,91.68,24.2,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,9,30,0,0,22.7,0.13,2.3,91.89,24.1,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,10,30,0,0,22.7,0.13,2.3,90.74,24.3,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,11,30,47,187,22.9,0.13,2.4,89,24.8,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,12,30,94,480,23.1,0.13,2.3,86.22,25.6,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,13,30,125,629,23.3,0.13,2.2,81.29,26.8,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,14,30,148,706,23.1,0.13,2.2,74.84,28,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,15,30,239,617,23,0.13,2.3,70.4,28.9,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,16,30,436,317,23,0.13,2.3,68.47,29.4,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,17,30,469,298,23,0.13,2.2,67.63,29.6,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,18,30,298,604,23,0.13,2.1,67.54,29.6,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,19,30,257,621,22.9,0.13,2,67.6,29.5,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,20,30,246,577,22.9,0.13,1.8,69.15,29.1,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,21,30,239,419,22.9,0.13,1.7,72.04,28.4,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,22,30,146,299,22.9,0.13,1.5,75.04,27.7,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,28,23,30,25,0,22.8,0.13,1.5,76.58,27.3,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,0,30,9,3,23,0.13,1.3,82.99,26.1,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,1,30,0,0,22.7,0.13,1.2,83.37,25.7,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,2,30,0,0,22.5,0.13,1.2,84.22,25.4,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,3,30,0,0,22.4,0.13,1.3,84.22,25.3,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,4,30,0,0,22.5,0.13,1.4,85.58,25.1,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,5,30,0,0,22.6,0.13,1.5,87.3,24.9,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,6,30,0,0,22.7,0.13,1.7,88.78,24.7,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,7,30,0,0,22.8,0.13,1.8,89.55,24.6,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,8,30,0,0,22.8,0.13,1.9,89.62,24.6,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,9,30,0,0,22.8,0.13,1.8,89.62,24.6,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,10,30,0,0,22.7,0.13,1.7,88.37,24.8,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,11,30,39,31,23,0.13,1.6,86.68,25.4,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,12,30,125,137,23.4,0.13,1.6,84.34,26.3,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,13,30,140,572,23.8,0.13,1.6,81.56,27.2,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,14,30,269,115,23.7,0.13,1.6,78.17,27.9,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,15,30,65,0,23.6,0.13,1.6,76.33,28.2,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,16,30,84,0,23.7,0.13,1.7,76.71,28.2,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,17,30,95,0,23.9,0.13,2,77.49,28.2,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,18,30,157,4,24.1,0.13,2.2,78.26,28.2,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,19,30,79,0,24.1,0.13,2.4,79.44,28,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,20,30,320,78,24.1,0.13,2.4,80.33,27.8,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,21,30,266,60,24,0.13,2.2,80.79,27.6,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,22,30,165,19,23.9,0.13,2,81.81,27.3,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,29,23,30,100,186,23.9,0.13,1.9,82.76,27.1,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,30,0,30,23,23,23.8,0.13,1.7,86.57,26.2,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,30,1,30,0,0,23.3,0.13,1.6,84.93,26,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,30,2,30,0,0,23,0.13,1.6,84.21,25.9,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,30,3,30,0,0,22.9,0.13,1.6,83.96,25.8,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,30,4,30,0,0,22.8,0.13,1.6,84.27,25.7,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,30,5,30,0,0,22.8,0.13,1.6,84.73,25.6,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,30,6,30,0,0,22.9,0.13,1.5,84.83,25.6,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,30,7,30,0,0,22.8,0.13,1.4,85.2,25.5,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,30,8,30,0,0,22.8,0.13,1.3,85.86,25.3,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,30,9,30,0,0,22.7,0.13,1.3,86.26,25.2,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
