pred_demand_mwh,date_time,lat,long,Year,Month,Day,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,month,day_of_week,day_of_month,hour,is_weekend,season,zipcode
2804.064563,8/8/19,28.29,-81.42,2019,8,8,103.75,230.6666667,24.89166667,0.12,1.9625,88.25666667,27.21666667,1013.166667,8,3,8,0,0,2,34741
2825.138862,8/9/19,28.29,-81.42,2019,8,9,86.41666667,217.2083333,25.2625,0.12,1.85,87.1625,27.81666667,1012.5,8,4,9,0,0,2,34741
2687.880669,8/10/19,28.29,-81.42,2019,8,10,111.7916667,136.9166667,25.9375,0.12,1.9,87.86666667,28.35,1012,8,5,10,0,1,2,34741
2693.618303,8/11/19,28.29,-81.42,2019,8,11,82.16666667,186.6666667,26.19583333,0.12,1.545833333,89.02375,28.34583333,1012.333333,8,6,11,0,1,2,34741
2799.691984,8/12/19,28.29,-81.42,2019,8,12,89.04166667,109.7916667,25.975,0.12,1.0375,87.77583333,28.40833333,1011.5,8,0,12,0,0,2,34741
2828.170088,8/13/19,28.29,-81.42,2019,8,13,131.8333333,67.91666667,26.27916667,0.12,1.304166667,89.9375,28.225,1010.833333,8,1,13,0,0,2,34741
2769.417702,8/14/19,28.29,-81.42,2019,8,14,85.25,121.7916667,25.74166667,0.12,2.258333333,91.7375,27.29583333,1011.75,8,2,14,0,0,2,34741
2777.644677,8/15/19,28.29,-81.42,2019,8,15,125.375,59.08333333,24.73333333,0.12,2.329166667,92.91375,26.025,1013.416667,8,3,15,0,0,2,34741
2795.314325,8/16/19,28.29,-81.42,2019,8,16,117.5833333,72.16666667,24.90416667,0.12,2.816666667,92.025,26.4,1014.708333,8,4,16,0,0,2,34741
2664.397109,8/17/19,28.29,-81.42,2019,8,17,138.25,123,24.15,0.12,1.808333333,89.86833333,26.0875,1016,8,5,17,0,1,2,34741
2722.32918,8/18/19,28.29,-81.42,2019,8,18,96.70833333,251.6666667,23.51666667,0.12,0.754166667,80.26958333,27.50833333,1016.291667,8,6,18,0,1,2,34741
2826.599314,8/19/19,28.29,-81.42,2019,8,19,120.7083333,112.5,24.52916667,0.12,1.325,84.54,27.59166667,1016.166667,8,0,19,0,0,2,34741
2786.542544,8/20/19,28.29,-81.42,2019,8,20,73.45833333,218.75,25.05416667,0.12,1.858333333,88.8075,27.20833333,1016.291667,8,1,20,0,0,2,34741
2806.441588,8/21/19,28.29,-81.42,2019,8,21,79.875,291,24.74166667,0.12,1.7625,86.65375,27.4,1016.25,8,2,21,0,0,2,34741
2833.32968,8/22/19,28.29,-81.42,2019,8,22,100.2916667,208.6666667,24.65416667,0.12,1.866666667,85.70041667,27.475,1015.291667,8,3,22,0,0,2,34741
2822.443434,8/23/19,28.29,-81.42,2019,8,23,100.0416667,118.625,25.05833333,0.12,2.154166667,89.08291667,27.12083333,1013.5,8,4,23,0,0,2,34741
2623.356979,8/24/19,28.29,-81.42,2019,8,24,72.125,310.0833333,25.54166667,0.12,2.3875,90.81625,27.2875,1012.083333,8,5,24,0,1,2,34741
2636.31418,8/25/19,28.29,-81.42,2019,8,25,64.79166667,332,25.0375,0.12,2.279166667,88.025,27.36666667,1011.583333,8,6,25,0,1,2,34741
2777.968173,8/26/19,28.29,-81.42,2019,8,26,74.66666667,273.9583333,25.34583333,0.12,1.345833333,87.10833333,27.8875,1012.375,8,0,26,0,0,2,34741
2789.566394,8/27/19,28.29,-81.42,2019,8,27,68.79166667,261.5,25.44583333,0.12,1.3,87.78541667,27.82083333,1012.375,8,1,27,0,0,2,34741
2789.606144,8/28/19,28.29,-81.42,2019,8,28,101.9583333,161.9166667,25.30833333,0.12,1.829166667,89.09333333,27.42083333,1011.041667,8,2,28,0,0,2,34741
2804.971654,8/29/19,28.29,-81.42,2019,8,29,104.8333333,176.125,25.57083333,0.12,1.908333333,90.09958333,27.45,1010.75,8,3,29,0,0,2,34741
2967.219116,8/30/19,28.29,-81.42,2019,8,30,90.54166667,106.5833333,25.69166667,0.13,2.191666667,92.15541667,27.15,1011.666667,8,4,30,0,0,2,34741
2813.084223,8/31/19,28.29,-81.42,2019,8,31,103.0833333,220.8333333,25.51666667,0.13,2.675,90.83125,27.24166667,1012.791667,8,5,31,0,1,2,34741
2836.316346,9/1/19,28.29,-81.42,2019,9,1,91.33333333,231.2916667,25.54583333,0.13,2.604166667,90.6025,27.30833333,1011.708333,9,6,1,0,1,3,34741
2899.398483,9/2/19,28.29,-81.42,2019,9,2,116.75,81.375,25.34166667,0.13,4.379166667,89.3325,27.31666667,1008,9,0,2,0,0,3,34741
2871.652096,9/3/19,28.29,-81.42,2019,9,3,121.375,78.66666667,25.03333333,0.13,5.708333333,87.82791667,27.34583333,1005.333333,9,1,3,0,0,3,34741
2828.19932,9/4/19,28.29,-81.42,2019,9,4,110.25,28.25,24.7125,0.13,7.116666667,88.99166667,26.75,1004.375,9,2,4,0,0,3,34741
2967.044575,9/5/19,28.29,-81.42,2019,9,5,121.4166667,182.5416667,26.27083333,0.13,4.35,90.58625,28.025,1009.083333,9,3,5,0,0,3,34741
2808.116219,9/6/19,28.29,-81.42,2019,9,6,81.91666667,276.6666667,25.5625,0.12,3.0125,87.61083333,28.0375,1010.208333,9,4,6,0,0,3,34741
2603.632402,9/7/19,28.29,-81.42,2019,9,7,52.95833333,372.5,21.15833333,0.12,1.266666667,73.28083333,26.88333333,1011.083333,9,5,7,0,1,3,34741
2679.239624,9/8/19,28.29,-81.42,2019,9,8,56.375,353.875,20.70833333,0.12,1.120833333,67.48333333,27.5,1012.875,9,6,8,0,1,3,34741
2649.593022,9/9/19,28.29,-81.42,2019,9,9,68.25,286.8333333,24.15416667,0.11,1.491666667,80.61375,28.0875,1015.958333,9,0,9,0,0,3,34741
2637.69863,9/10/19,28.29,-81.42,2019,9,10,75.875,279.7083333,24.40416667,0.11,2.316666667,85.54958333,27.3125,1018.541667,9,1,10,0,0,3,34741
2459.79613,9/11/19,28.29,-81.42,2019,9,11,66.08333333,304.0416667,23.8875,0.1,2.7125,85.105,26.77916667,1017.666667,9,2,11,0,0,3,34741
2290.664737,9/12/19,28.29,-81.42,2019,9,12,74.66666667,253.75,24.025,0.09,3.1875,84.64916667,26.97083333,1014.375,9,3,12,0,0,3,34741
2476.583111,9/13/19,28.29,-81.42,2019,9,13,110.375,45.375,24.7125,0.1,3.520833333,89.17708333,26.70833333,1014.041667,9,4,13,0,0,3,34741
2308.432244,9/14/19,28.29,-81.42,2019,9,14,87.25,192.2916667,24.26666667,0.1,4.3625,84.07,27.275,1013.708333,9,5,14,0,1,3,34741
2317.208397,9/15/19,28.29,-81.42,2019,9,15,105.0833333,149.9166667,25.05416667,0.1,2.954166667,89.94833333,26.9375,1011.583333,9,6,15,0,1,3,34741
2218.355023,9/16/19,28.29,-81.42,2019,9,16,51.91666667,313.5833333,24.62916667,0.09,2.704166667,87.00833333,27.175,1011.541667,9,0,16,0,0,3,34741
2203.905596,9/17/19,28.29,-81.42,2019,9,17,48,352.4166667,22.6375,0.09,1.9,80.55583333,26.7625,1011.333333,9,1,17,0,0,3,34741
2281.38059,9/18/19,28.29,-81.42,2019,9,18,110.25,86.75,23.03333333,0.09,1.8875,83.14375,26.37916667,1012.166667,9,2,18,0,0,3,34741
2405.00358,9/19/19,28.29,-81.42,2019,9,19,84.54166667,232.875,20.59166667,0.1,3.6875,75.08041667,25.63333333,1013.833333,9,3,19,0,0,3,34741
2434.048119,9/20/19,28.29,-81.42,2019,9,20,103.1666667,122.6666667,20.67083333,0.1,4.0875,76.95375,25.25,1016.291667,9,4,20,0,0,3,34741
2464.16731,9/21/19,28.29,-81.42,2019,9,21,96.625,214.4166667,20.275,0.11,4.070833333,74.21083333,25.33333333,1017.958333,9,5,21,0,1,3,34741
2630.205061,9/22/19,28.29,-81.42,2019,9,22,94.95833333,216.3333333,19.925,0.12,3.7,72.93083333,25.39166667,1016.791667,9,6,22,0,1,3,34741
2704.014094,9/23/19,28.29,-81.42,2019,9,23,80.29166667,242.5833333,19.50416667,0.12,2.691666667,73.13458333,24.9625,1014.458333,9,0,23,0,0,3,34741
2657.154403,9/24/19,28.29,-81.42,2019,9,24,39.91666667,378.125,19.42083333,0.12,1.633333333,73.475,25.075,1011.041667,9,1,24,0,0,3,34741
2684.348268,9/25/19,28.29,-81.42,2019,9,25,49,344.5833333,19.63333333,0.12,1.533333333,71.91583333,25.69583333,1010.375,9,2,25,0,0,3,34741
2746.033215,9/26/19,28.29,-81.42,2019,9,26,86.625,226.2916667,20.91666667,0.12,1.333333333,74.88708333,26.375,1010.833333,9,3,26,0,0,3,34741
2742.354737,9/27/19,28.29,-81.42,2019,9,27,54,331.5416667,21.36666667,0.12,1.945833333,76.51541667,26.44166667,1012.208333,9,4,27,0,0,3,34741
2625.389253,9/28/19,28.29,-81.42,2019,9,28,66.25,233.4166667,22.3625,0.12,2.3125,79.07208333,26.74166667,1014.958333,9,5,28,0,1,3,34741
2638.4683,9/29/19,28.29,-81.42,2019,9,29,67.33333333,264.0833333,21.94166667,0.12,3.025,77.60333333,26.57916667,1016.541667,9,6,29,0,1,3,34741
2736.581292,9/30/19,28.29,-81.42,2019,9,30,62.66666667,259.2083333,22.76666667,0.12,3.395833333,78.4275,27.25,1015.416667,9,0,30,0,0,3,34741
2739.907495,10/1/19,28.29,-81.42,2019,10,1,61.25,249,22.55,0.12,3.875,78.17333333,27.06666667,1012.958333,10,1,1,0,0,3,34741
2567.088305,10/2/19,28.29,-81.42,2019,10,2,49,328.6666667,21.7375,0.11,3.325,75.70125,26.80416667,1011.666667,10,2,2,0,0,3,34741
2744.155252,10/3/19,28.29,-81.42,2019,10,3,64.875,283.4166667,21.05,0.12,2.295833333,75.47041667,26.37916667,1012.666667,10,3,3,0,0,3,34741
2968.956138,10/4/19,28.29,-81.42,2019,10,4,72.41666667,248.2916667,21.94583333,0.13,2.2,77.51958333,26.67916667,1013.083333,10,4,4,0,0,3,34741
2796.506785,10/5/19,28.29,-81.42,2019,10,5,61.58333333,252.6666667,22.6875,0.13,2.733333333,80.1225,26.80833333,1012.875,10,5,5,0,1,3,34741
2841.44244,10/6/19,28.29,-81.42,2019,10,6,98.16666667,99.08333333,22.58333333,0.13,3.870833333,79.86,26.49166667,1013.375,10,6,6,0,1,3,34741
2880.847554,10/7/19,28.29,-81.42,2019,10,7,93.375,43.625,24.2,0.13,2.658333333,93.42291667,25.3875,1011.041667,10,0,7,0,0,3,34741
2893.659879,10/8/19,28.29,-81.42,2019,10,8,59.875,92.79166667,23.72083333,0.13,1.9,89.08708333,25.825,1009.291667,10,1,8,0,0,3,34741
2886.219964,10/9/19,28.29,-81.42,2019,10,9,66.54166667,27.95833333,24.00416667,0.13,2.204166667,94.62333333,24.96666667,1011.75,10,2,9,0,0,3,34741
2897.331361,10/10/19,28.29,-81.42,2019,10,10,70.16666667,197.25,22.95833333,0.13,3.616666667,88.08416667,25.29583333,1013,10,3,10,0,0,3,34741
2902.457928,10/11/19,28.29,-81.42,2019,10,11,49.66666667,315.2916667,20.43333333,0.13,3.075,76.74458333,25.2625,1013.333333,10,4,11,0,0,3,34741
2741.621402,10/12/19,28.29,-81.42,2019,10,12,73.41666667,242.25,18.47083333,0.13,1.6,72.38,24.3125,1013.541667,10,5,12,0,1,3,34741
2723.983242,10/13/19,28.29,-81.42,2019,10,13,47.5,306.75,18.025,0.13,1.754166667,69.91166667,24.60416667,1014.75,10,6,13,0,1,3,34741
2849.233072,10/14/19,28.29,-81.42,2019,10,14,53.20833333,294.25,19.84583333,0.13,1.570833333,75.34958333,25.27916667,1015.125,10,0,14,0,0,3,34741
2895.332154,10/15/19,28.29,-81.42,2019,10,15,77.20833333,201.8333333,20.51666667,0.13,1.875,76.76583333,25.52083333,1014.791667,10,1,15,0,0,3,34741
2899.273334,10/16/19,28.29,-81.42,2019,10,16,63.45833333,201.8333333,21.92083333,0.13,3.258333333,79.45416667,26.12916667,1011.041667,10,2,16,0,0,3,34741
2894.528747,10/17/19,28.29,-81.42,2019,10,17,80.125,208.0833333,21.1125,0.13,2.204166667,78.72291667,25.7,1010.291667,10,3,17,0,0,3,34741
3074.16675,10/18/19,28.29,-81.42,2019,10,18,78.625,10.375,16.22916667,0.14,1.704166667,68.53125,22.37916667,1011.333333,10,4,18,0,0,3,34741
2682.685589,10/19/19,28.29,-81.42,2019,10,19,55.41666667,124.7916667,24.5,0.13,4.333333333,95.88125,25.21666667,1008.458333,10,5,19,0,1,3,34741
2768.848066,10/20/19,28.29,-81.42,2019,10,20,44.375,315.4166667,23.9375,0.13,2.9125,87.95708333,26.3,1009.666667,10,6,20,0,1,3,34741
2946.50072,10/21/19,28.29,-81.42,2019,10,21,87.45833333,82.625,22.79166667,0.13,1.420833333,84.03791667,25.84583333,1012.375,10,0,21,0,0,3,34741
2926.920757,10/22/19,28.29,-81.42,2019,10,22,49.75,253.0833333,23.65416667,0.13,1.7375,85.04291667,26.75,1012.958333,10,1,22,0,0,3,34741
2853.358998,10/23/19,28.29,-81.42,2019,10,23,44.375,304.5833333,19.49583333,0.13,2.875,79.02541667,23.69583333,1014.791667,10,2,23,0,0,3,34741
2953.817001,10/24/19,28.29,-81.42,2019,10,24,74,166,22.19166667,0.13,2.975,84.37375,25.13333333,1016.041667,10,3,24,0,0,3,34741
2950.428765,10/25/19,28.29,-81.42,2019,10,25,55.79166667,90.66666667,23.77083333,0.13,3.708333333,88.44375,25.94583333,1015.708333,10,4,25,0,0,3,34741
2766.649542,10/26/19,28.29,-81.42,2019,10,26,58.16666667,201.7916667,24.13333333,0.13,2.854166667,91.31333333,25.775,1012.625,10,5,26,0,1,3,34741
2820.635298,10/27/19,28.29,-81.42,2019,10,27,88.875,127.5,23.85,0.13,1.6375,89.83375,25.84166667,1012.458333,10,6,27,0,1,3,34741
2951.788082,10/28/19,28.29,-81.42,2019,10,28,41.625,296.9166667,23.85,0.13,0.975,84.915,26.8375,1014,10,0,28,0,0,3,34741
2951.87329,10/29/19,28.29,-81.42,2019,10,29,54.70833333,258.1666667,23.875,0.13,1.858333333,86.01875,26.675,1015.25,10,1,29,0,0,3,34741
2793.7924,10/30/19,28.29,-81.42,2019,10,30,56.79166667,238.125,23.5125,0.12,1.7375,84.56791667,26.6625,1015.333333,10,2,30,0,0,3,34741
2785.240694,10/31/19,28.29,-81.42,2019,10,31,38.33333333,311.625,23.07916667,0.12,1.608333333,82.84291667,26.64583333,1014.375,10,3,31,0,0,3,34741
2784.27974,11/1/19,28.29,-81.42,2019,11,1,51.58333333,257.6666667,20.55833333,0.12,2.3375,81.60958333,24.05416667,1015.958333,11,4,1,0,0,3,34741
2590.706965,11/2/19,28.29,-81.42,2019,11,2,70.08333333,154.5833333,20.17916667,0.12,2,83.8125,23.35,1015.5,11,5,2,0,1,3,34741
2532.7966,11/3/19,28.29,-81.42,2019,11,3,63.5,148.0416667,16.88333333,0.12,3.529166667,75.83583333,21.63333333,1015.458333,11,6,3,0,1,3,34741
2741.835714,11/4/19,28.29,-81.42,2019,11,4,83.54166667,37.70833333,20.05416667,0.12,2.5625,81.71916667,23.39583333,1015.875,11,0,4,0,0,3,34741
2773.864898,11/5/19,28.29,-81.42,2019,11,5,74.79166667,115.0833333,22.1875,0.12,1.091666667,86.48166667,24.93333333,1016.625,11,1,5,0,0,3,34741
2762.863865,11/6/19,28.29,-81.42,2019,11,6,59.29166667,169.1666667,22.1625,0.12,2.154166667,89.05875,24.23333333,1018.541667,11,2,6,0,0,3,34741
2779.837398,11/7/19,28.29,-81.42,2019,11,7,46.91666667,226.875,21.92083333,0.12,1.675,84.4125,25.11666667,1017.041667,11,3,7,0,0,3,34741
2763.189327,11/8/19,28.29,-81.42,2019,11,8,71.5,42.54166667,21.275,0.12,2.075,86.32166667,23.88333333,1013.5,11,4,8,0,0,3,34741
2439.938162,11/9/19,28.29,-81.42,2019,11,9,43,232.75,17.45833333,0.12,3.929166667,84.55958333,20.43333333,1014.708333,11,5,9,0,1,3,34741
2597.30455,11/10/19,28.29,-81.42,2019,11,10,33.66666667,328.7916667,14,0.13,2.825,76.84041667,18.68333333,1018.041667,11,6,10,0,1,3,34741
2784.142593,11/11/19,28.29,-81.42,2019,11,11,38,285.1666667,16.19583333,0.13,2,77.06375,20.75833333,1016.916667,11,0,11,0,0,3,34741
2798.73512,11/12/19,28.29,-81.42,2019,11,12,37.66666667,292.7083333,18.4375,0.13,1.433333333,80.8175,22.46666667,1012.625,11,1,12,0,0,3,34741
2696.4392,11/13/19,28.29,-81.42,2019,11,13,63.95833333,104.9583333,14.37083333,0.13,4.729166667,82.23083333,17.55416667,1015.291667,11,2,13,0,0,3,34741
2860.205883,11/14/19,28.29,-81.42,2019,11,14,67.375,29.20833333,17.52083333,0.13,2.683333333,82.655,20.61666667,1016.541667,11,3,14,0,0,3,34741
2844.51406,11/15/19,28.29,-81.42,2019,11,15,56.66666667,3.291666667,21.0125,0.13,2.2,93.1725,22.2375,1011.833333,11,4,15,0,0,3,34741
2455.144057,11/16/19,28.29,-81.42,2019,11,16,61.45833333,136.625,12.19166667,0.13,3.775,83.66416667,15.13333333,1010.208333,11,5,16,0,1,3,34741
2429.749838,11/17/19,28.29,-81.42,2019,11,17,51.79166667,20.08333333,8.691666667,0.13,3.191666667,78.98416667,12.3375,1010.875,11,6,17,0,1,3,34741
2593.500907,11/18/19,28.29,-81.42,2019,11,18,45.125,258.625,10.59583333,0.13,2.041666667,75.79666667,15.17083333,1009.291667,11,0,18,0,0,3,34741
2548.139513,11/19/19,28.29,-81.42,2019,11,19,35.04166667,313.8333333,11.05416667,0.13,2.216666667,77.72125,15.77083333,1010.75,11,1,19,0,0,3,34741
2566.769232,11/20/19,28.29,-81.42,2019,11,20,36.04166667,317.5416667,9.066666667,0.13,1.725,73.35666667,14.8,1016.583333,11,2,20,0,0,3,34741
2695.669858,11/21/19,28.29,-81.42,2019,11,21,45.45833333,252,11.98333333,0.13,2.045833333,77.75625,16.45833333,1019.375,11,3,21,0,0,3,34741
2820.381135,11/22/19,28.29,-81.42,2019,11,22,38.33333333,271.8333333,14.3375,0.13,1.179166667,73.39958333,19.725,1017.541667,11,4,22,0,0,3,34741
2635.180153,11/23/19,28.29,-81.42,2019,11,23,48.29166667,235.3333333,14.62916667,0.13,1.516666667,74.37375,19.82916667,1014.416667,11,5,23,0,1,3,34741
2575.869367,11/24/19,28.29,-81.42,2019,11,24,41.83333333,268.2916667,14.9875,0.13,2.958333333,79.65541667,18.9625,1010.583333,11,6,24,0,1,3,34741
2507.592718,11/25/19,28.29,-81.42,2019,11,25,36.25,283.7083333,8.904166667,0.13,1.5375,78.27958333,13.25416667,1011.75,11,0,25,0,0,3,34741
2450.624871,11/26/19,28.29,-81.42,2019,11,26,53.41666667,250.4166667,10.23333333,0.12,1.125,75.65583333,15.10416667,1013.958333,11,1,26,0,0,3,34741
2540.156605,11/27/19,28.29,-81.42,2019,11,27,53.95833333,230.0833333,13.54583333,0.12,1.016666667,78.48583333,18.1375,1017.208333,11,2,27,0,0,3,34741
2594.521093,11/28/19,28.29,-81.42,2019,11,28,33.70833333,271,14.19166667,0.12,1.808333333,72.62583333,20.09166667,1019.125,11,3,28,0,0,3,34741
2580.688791,11/29/19,28.29,-81.42,2019,11,29,37.25,282.375,12.825,0.12,2.133333333,73.70666667,18.175,1018.291667,11,4,29,0,0,3,34741
2414.935771,11/30/19,28.29,-81.42,2019,11,30,32.45833333,302.0416667,14.72916667,0.12,1.054166667,77.015,19.71666667,1015.125,11,5,30,0,1,3,34741
2486.463547,12/1/19,28.29,-81.42,2019,12,1,56.58333333,171.5416667,16.9375,0.12,3.0625,81.41,20.59583333,1012.166667,12,6,1,0,1,0,34741
2428.987962,12/2/19,28.29,-81.42,2019,12,2,28.125,330.4583333,13.21666667,0.12,4.5125,76.42166667,18.04166667,1010.416667,12,0,2,0,0,0,34741
2290.494339,12/3/19,28.29,-81.42,2019,12,3,29.25,331.25,3.2,0.12,2.375,67.48708333,9.495833333,1013.583333,12,1,3,0,0,0,34741
2286.4696,12/4/19,28.29,-81.42,2019,12,4,27.95833333,334.4583333,6.829166667,0.12,2.354166667,74.39208333,12.375,1012.333333,12,2,4,0,0,0,34741
2320.414907,12/5/19,28.29,-81.42,2019,12,5,41,264.3333333,5.75,0.12,1.575,69.30958333,12.65,1016.125,12,3,5,0,0,0,34741
2559.69932,12/6/19,28.29,-81.42,2019,12,6,30.29166667,303.4166667,8.933333333,0.12,1.2625,65.52916667,15.94166667,1019.25,12,4,6,0,0,0,34741
2352.273612,12/7/19,28.29,-81.42,2019,12,7,29.25,312.5,10.35416667,0.12,1.570833333,71.58958333,16.38333333,1018.583333,12,5,7,0,1,0,34741
2463.766118,12/8/19,28.29,-81.42,2019,12,8,30.83333333,286,15.12916667,0.12,2.104166667,79.95916667,19.28333333,1018.958333,12,6,8,0,1,0,34741
2582.253851,12/9/19,28.29,-81.42,2019,12,9,37.41666667,268.25,15.75,0.12,1.5875,78.27375,20.425,1017.708333,12,0,9,0,0,0,34741
2681.988725,12/10/19,28.29,-81.42,2019,12,10,46.375,226.8333333,18.52083333,0.12,1.6375,82.82875,21.95833333,1016.958333,12,1,10,0,0,0,34741
2734.121338,12/11/19,28.29,-81.42,2019,12,11,53.45833333,98.25,19.9375,0.12,1.841666667,87.20125,22.35833333,1019.208333,12,2,11,0,0,0,34741
2655.578669,12/12/19,28.29,-81.42,2019,12,12,43.375,8.625,18.60416667,0.12,4.3625,88.96541667,20.59166667,1021.458333,12,3,12,0,0,0,34741
2644.815623,12/13/19,28.29,-81.42,2019,12,13,28.29166667,0.208333333,20.5375,0.12,1.716666667,97.1,21.02916667,1014.25,12,4,13,0,0,0,34741
2427.57862,12/14/19,28.29,-81.42,2019,12,14,31.41666667,268.9166667,18.66666667,0.12,3.3,88.48625,20.82916667,1007.708333,12,5,14,0,1,0,34741
2327.895862,12/15/19,28.29,-81.42,2019,12,15,24.91666667,337.4583333,11.33333333,0.12,1.620833333,80.8275,15.29166667,1016.958333,12,6,15,0,1,0,34741
2583.626496,12/16/19,28.29,-81.42,2019,12,16,31.83333333,292.2916667,16.70833333,0.12,2.170833333,84.55708333,19.80833333,1018.541667,12,0,16,0,0,0,34741
2670.688125,12/17/19,28.29,-81.42,2019,12,17,63.04166667,70.41666667,21.47916667,0.12,2.629166667,93.0625,22.7625,1013.541667,12,1,17,0,0,0,34741
2669.799109,12/18/19,28.29,-81.42,2019,12,18,62,92.29166667,13.8875,0.13,3.316666667,84.80708333,16.72916667,1012.875,12,2,18,0,0,0,34741
2628.865343,12/19/19,28.29,-81.42,2019,12,19,38.08333333,272.25,8.058333333,0.13,4.433333333,73.64541667,12.86666667,1020.375,12,3,19,0,0,0,34741
2835.119816,12/20/19,28.29,-81.42,2019,12,20,54.08333333,106.4166667,13.3,0.13,4.025,72.49791667,18.5125,1022.291667,12,4,20,0,0,0,34741
2711.713174,12/21/19,28.29,-81.42,2019,12,21,60.33333333,22.375,15.87083333,0.13,3.4625,80.03583333,19.46666667,1021.708333,12,5,21,0,1,0,34741
2641.231936,12/22/19,28.29,-81.42,2019,12,22,44.45833333,6.708333333,18.46666667,0.13,4.025,90.50916667,20.15416667,1015.916667,12,6,22,0,1,0,34741
2678.009618,12/23/19,28.29,-81.42,2019,12,23,44.83333333,138.0833333,17.77916667,0.13,3.479166667,90.03708333,19.59166667,1008.125,12,0,23,0,0,0,34741
2534.156353,12/24/19,28.29,-81.42,2019,12,24,46.54166667,66.45833333,13.47916667,0.13,3.570833333,91.77,14.8875,1006.916667,12,1,24,0,0,0,34741
2722.811536,12/25/19,28.29,-81.42,2019,12,25,36.08333333,268.75,17.6375,0.13,3.720833333,88.2025,19.85,1011.291667,12,2,25,0,0,0,34741
2812.40843,12/26/19,28.29,-81.42,2019,12,26,44.83333333,188.875,18.34166667,0.13,3.045833333,87.74666667,20.6125,1015.458333,12,3,26,0,0,0,34741
2875.536842,12/27/19,28.29,-81.42,2019,12,27,60.875,69.83333333,19.17083333,0.13,3.154166667,88.46458333,21.2375,1017.666667,12,4,27,0,0,0,34741
2691.259476,12/28/19,28.29,-81.42,2019,12,28,55.33333333,50.25,20.70833333,0.13,3.204166667,93.88916667,21.79583333,1016.666667,12,5,28,0,1,0,34741
2563.03153,12/29/19,28.29,-81.42,2019,12,29,62.91666667,74.70833333,21.42916667,0.12,3.029166667,92.82875,22.725,1014.625,12,6,29,0,1,0,34741
2653.660787,12/30/19,28.29,-81.42,2019,12,30,58.58333333,15.79166667,21.30416667,0.12,2.8125,91.74916667,22.8,1012.291667,12,0,30,0,0,0,34741
2534.86905,12/31/19,28.29,-81.42,2019,12,31,64.5,146.8333333,13.15833333,0.12,2.591666667,78.84666667,17.26666667,1014.958333,12,1,31,0,0,0,34741
2965.434399,1/1/19,28.37,-82.18,2019,1,1,51.41666667,196.9583333,18.42083333,0.15,1.279166667,88.58208333,20.55416667,1017.708333,1,1,1,0,0,0,33525
2996.698768,1/2/19,28.37,-82.18,2019,1,2,46.125,176.7083333,18.28333333,0.15,1.054166667,85.58958333,21.04583333,1017.458333,1,2,2,0,0,0,33525
2989.205644,1/3/19,28.37,-82.18,2019,1,3,73.20833333,98.5,18.9625,0.15,1.9,89.5375,20.86666667,1014.791667,1,3,3,0,0,0,33525
2937.865211,1/4/19,28.37,-82.18,2019,1,4,60.58333333,72.5,19.59166667,0.15,3.283333333,92.25458333,21.00416667,1011.5,1,4,4,0,0,0,33525
2662.446955,1/5/19,28.37,-82.18,2019,1,5,41.58333333,250.625,13.57083333,0.15,3.9375,83.69208333,16.42916667,1012.833333,1,5,5,0,1,0,33525
2595.728474,1/6/19,28.37,-82.18,2019,1,6,26.79166667,344.5833333,9.108333333,0.15,1.9125,79.37333333,13.14583333,1017.708333,1,6,6,0,1,0,33525
2787.911778,1/7/19,28.37,-82.18,2019,1,7,28.66666667,323.9166667,12.925,0.15,1.691666667,85.28958333,15.70416667,1019,1,0,7,0,0,0,33525
2868.83424,1/8/19,28.37,-82.18,2019,1,8,49.04166667,227.0833333,15.13333333,0.15,1.416666667,87.21875,17.55,1018.375,1,1,8,0,0,0,33525
2801.927314,1/9/19,28.37,-82.18,2019,1,9,45.83333333,237.9583333,13.62916667,0.15,2.9,85.36166667,16.44583333,1016.333333,1,2,9,0,0,0,33525
2670.034592,1/10/19,28.37,-82.18,2019,1,10,28.66666667,344.9583333,3.379166667,0.15,3.233333333,65.90458333,9.729166667,1016.25,1,3,10,0,0,0,33525
2728.571003,1/11/19,28.37,-82.18,2019,1,11,33.16666667,300.5416667,7.391666667,0.15,2.808333333,78.10541667,11.33333333,1018.083333,1,4,11,0,0,0,33525
2694.902702,1/12/19,28.37,-82.18,2019,1,12,45.25,251.9583333,12.95,0.15,2.808333333,81.05291667,16.63333333,1018.666667,1,5,12,0,1,0,33525
2777.17097,1/13/19,28.37,-82.18,2019,1,13,46.16666667,184.5833333,15.57916667,0.15,2.145833333,85.28291667,18.2625,1016.958333,1,6,13,0,1,0,33525
2760.092217,1/14/19,28.37,-82.18,2019,1,14,58.33333333,172.1666667,12.6625,0.15,2.529166667,87.83291667,14.86666667,1017.958333,1,0,14,0,0,0,33525
2680.69781,1/15/19,28.37,-82.18,2019,1,15,58.79166667,160.0833333,7.666666667,0.15,2.829166667,81.93625,10.89583333,1019.208333,1,1,15,0,0,0,33525
2679.553567,1/16/19,28.37,-82.18,2019,1,16,51.45833333,147.1666667,6.495833333,0.15,2.366666667,80.82583333,9.925,1020.291667,1,2,16,0,0,0,33525
2516.942903,1/17/19,28.37,-82.18,2019,1,17,29.875,334.375,6.733333333,0.14,1.6375,77.46625,11.21666667,1019.916667,1,3,17,0,0,0,33525
