zipcode,date_time,DNI,Temperature,solar_prod_by_panel_wh,panels,solar_prod_kwh,solar_prod_mwh,real_pred_demand_mwh
32536,2019-01-12,15.166666666666664,10.645833333333334,7.066898017658161,320800.0,54409.46121755372,54.40946121755372,1185.5330580125
32536,2019-01-13,70.0,14.479166666666664,148.95653389537847,320800.0,1146846.145767298,1146.8461457672981,1131.99094807
32536,2019-01-14,0.0,7.341666666666668,-7.59045657068261,320800.0,-58440.44322899956,-58.44044322899956,1205.93741616875
32536,2019-01-15,217.0,6.562499999999999,101.34619449770489,320800.0,780284.6206767295,780.2846206767294,1258.17309041
32536,2019-01-16,306.0833333333333,7.466666666666668,142.16310797604615,320800.0,1094542.2009291744,1094.5422009291744,1277.6800238874996
32536,2019-01-17,143.25,9.970833333333333,93.61435981199631,320800.0,720755.679064522,720.755679064522,1185.165731525
32536,2019-01-18,92.875,14.870833333333332,29.35833909283066,320800.0,226035.72434352184,226.03572434352185,1135.9261948274998
32536,2019-01-19,12.958333333333336,17.150000000000002,16.941835432814337,320800.0,130438.57936432413,130.43857936432414,1107.156524075
32536,2019-01-20,109.66666666666669,7.104166666666668,37.915625713004395,320800.0,291919.98548956343,291.91998548956343,1203.5901481775
32536,2019-01-21,320.4583333333333,3.545833333333334,152.9249585598413,320800.0,1177399.8409439302,1177.3998409439303,1252.6699680662498
32536,2019-01-22,92.5,7.425000000000002,53.399791985162196,320800.0,411135.6784521608,411.1356784521608,1248.8253088
32536,2019-01-23,13.166666666666664,16.733333333333334,12.510628046677962,320800.0,96321.82745698295,96.32182745698296,1089.0818929000002
32536,2019-01-24,145.45833333333334,9.462500000000002,28.11812068041941,320800.0,216487.0347426851,216.4870347426851,1148.9512570212496
32536,2019-01-25,254.04166666666663,5.137500000000001,126.88233863608836,320800.0,976892.5016269715,976.8925016269716,1259.7311361324996
32536,2019-01-26,318.3333333333333,6.533333333333331,148.16777015879518,320800.0,1140773.296006596,1140.773296006596,1277.0779139375
32536,2019-01-27,6.75,7.520833333333335,-6.472420121116532,320800.0,-49832.456996500405,-49.832456996500405,1201.39424530625
32536,2019-01-28,288.9166666666667,8.629166666666665,139.6234912563392,320800.0,1074989.1838808067,1074.9891838808066,1201.9868703
32536,2019-01-29,154.70833333333334,8.075000000000001,41.75490970660239,320800.0,321479.40081307315,321.47940081307314,1186.41915001625
32536,2019-01-30,166.70833333333334,2.4500000000000006,75.06422994937262,320800.0,577934.5192262096,577.9345192262097,1269.5002961624998
32536,2019-01-31,286.75,5.595833333333334,108.6751444875644,320800.0,836711.672438656,836.711672438656,1258.6421153375
32536,2019-02-01,13.083333333333336,7.033333333333332,-7.253811138199685,320800.0,-55848.54271522703,-55.848542715227026,1239.316209025
32536,2019-02-02,19.375,12.145833333333336,11.660841235335198,320800.0,89779.14883909276,89.77914883909276,1149.0955515375
32536,2019-02-03,78.16666666666667,15.741666666666662,4.22328174152997,320800.0,32515.890784387542,32.515890784387544,1134.9861248
32536,2019-02-04,63.375,15.3125,13.48785650720993,320800.0,103845.70482031068,103.84570482031069,1132.79566654
32536,2019-02-05,138.04166666666666,16.741666666666664,98.60981963129731,320800.0,759216.7233052843,759.2167233052843,1134.2787441537496
32536,2019-02-06,41.208333333333336,17.612499999999994,20.883922965950063,320800.0,160789.4996994427,160.7894996994427,1155.0560458625
32536,2019-02-07,72.25,18.454166666666673,105.54509070643834,320800.0,812612.7623670101,812.6127623670101,1151.8612169625
32536,2019-02-08,46.5,14.6625,20.791658148903863,320800.0,160079.13442004065,160.07913442004065,1092.54752346
32536,2019-02-09,123.33333333333331,9.29166666666667,52.51299439336027,320800.0,404308.0464333594,404.3080464333594,1211.7864314625
32536,2019-02-10,47.45833333333334,12.895833333333336,18.386049784785826,320800.0,141557.87450302302,141.55787450302302,1130.58195166
32536,2019-02-11,20.375,15.929166666666667,35.365542349905624,320800.0,272286.3836603934,272.2863836603934,1130.81138905625
32536,2019-02-12,48.79166666666666,17.95833333333334,36.6172478827369,320800.0,281923.5148987679,281.9235148987679,1152.7854705175
32536,2019-02-13,357.83333333333326,10.770833333333336,159.83006287239147,320800.0,1230563.6200671163,1230.5636200671163,1155.85697035
32536,2019-02-14,123.04166666666669,10.641666666666667,83.38462513713252,320800.0,641994.9058558107,641.9949058558108,1179.72415053375
32536,2019-02-15,33.458333333333336,15.1,5.440417794451619,320800.0,41886.8646830419,41.8868646830419,1126.91201267875
32536,2019-02-16,82.0,18.316666666666666,33.484732564572134,320800.0,257805.65296115377,257.8056529611538,1144.2449695475
32536,2019-02-17,49.625,19.20833333333334,27.142279663916,320800.0,208973.83958842207,208.97383958842207,1153.0770651725
32536,2019-02-18,12.208333333333336,16.258333333333333,7.396002424507628,320800.0,56943.301866769136,56.94330186676913,1134.46120022125
32536,2019-02-19,12.708333333333336,14.000000000000002,41.823511619916545,320800.0,322007.5806640614,322.00758066406144,1084.0095353875
32536,2019-02-20,19.916666666666668,17.895833333333332,16.703287589776558,320800.0,128601.95181120766,128.60195181120767,1127.8623067499998
32536,2019-02-21,18.291666666666668,20.933333333333334,54.765216865267675,320800.0,421648.3576890689,421.64835768906886,1259.765281975
32536,2019-02-22,66.54166666666667,20.058333333333326,24.675612185488646,320800.0,189982.4733385142,189.98247333851418,1213.565612165
32536,2019-02-23,151.625,20.316666666666674,157.44953255071061,320800.0,1212235.4410144312,1212.2354410144312,1241.851968965
32536,2019-02-24,247.20833333333331,18.64583333333334,86.68273994374117,320800.0,667387.751374852,667.387751374852,1149.94518189125
32536,2019-02-25,262.4583333333333,10.891666666666666,136.31066971033715,320800.0,1049483.1082338276,1049.4831082338276,1180.75443850875
32536,2019-02-26,111.08333333333331,13.66666666666667,32.057766026319904,320800.0,246819.1521898422,246.81915218984219,1097.83507861625
32536,2019-02-27,145.5,16.87916666666667,46.41038712423868,320800.0,357322.85254693846,357.32285254693846,1133.316279775
32536,2019-02-28,4.5,17.770833333333332,9.791671073494342,320800.0,75388.03392904764,75.38803392904764,1153.752936055
32536,2019-03-01,62.91666666666666,19.020833333333336,24.3794401977283,320800.0,187702.18597034973,187.70218597034975,1149.80322781875
32536,2019-03-02,48.625,18.583333333333336,21.864971826186938,320800.0,168342.7910841785,168.3427910841785,1153.55409688125
32536,2019-03-03,3.125,18.75416666666668,4.64382737589311,320800.0,35753.75573247624,35.753755732476236,1140.5934092087498
32536,2019-03-04,29.0,9.35,22.656489327652515,320800.0,174436.84263146226,174.43684263146227,1109.67964561875
