Year,Month,Day,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,date_time
2015,9,26,110.23478835978837,135.29199735449734,23.872354497354493,0.11526190476190477,1.18452380952381,92.79888558201056,25.81746031746032,1009.3816137566135,2015-09-26
2015,9,27,95.53935185185186,19.743386243386244,24.54828042328042,0.11526190476190477,1.5226190476190473,95.84790343915343,25.61243386243386,1009.4113756613757,2015-09-27
2015,9,28,87.14318783068784,12.741402116402115,24.03604497354497,0.11526190476190477,1.8026785714285705,94.83454034391535,25.464616402116402,1008.4953703703703,2015-09-28
2015,9,29,111.46296296296295,106.9675925925926,25.00429894179894,0.11526190476190477,3.196130952380953,97.3637433862434,25.928240740740744,1002.5165343915345,2015-09-29
2015,9,30,54.44279100529101,302.22089947089944,24.530753968253972,0.11235714285714281,2.5863095238095237,91.89165674603176,26.45734126984127,1000.0297619047619,2015-09-30
2015,10,1,98.20502645502644,157.78935185185182,24.079695767195762,0.11235714285714281,2.3958333333333335,92.22231150793652,26.11541005291006,999.9537037037038,2015-10-01
2015,10,2,67.53869047619047,221.29927248677248,24.304232804232807,0.11235714285714281,2.632440476190476,94.4301388888889,25.66699735449735,997.8538359788358,2015-10-02
2015,10,3,64.74404761904762,255.098544973545,21.249669312169313,0.11235714285714281,3.010416666666666,91.14451388888888,23.458002645502646,997.5231481481482,2015-10-03
2015,10,4,86.91005291005291,97.83730158730161,19.962632275132275,0.11235714285714281,3.0032738095238103,91.86307539682538,21.951058201058203,1000.0,2015-10-04
2015,10,5,98.994708994709,95.80820105820105,19.282738095238095,0.11235714285714281,1.9482142857142852,88.55049933862433,21.929563492063494,1000.0628306878307,2015-10-05
2015,10,6,58.31646825396825,280.5238095238096,20.012566137566136,0.11235714285714281,1.9211309523809517,89.65348875661375,22.431878306878307,1008.1679894179892,2015-10-06
2015,10,7,47.470568783068785,308.6167328042328,21.013227513227516,0.11235714285714281,2.1803571428571438,89.59773478835979,23.37202380952381,1009.8842592592592,2015-10-07
2015,10,8,53.32671957671957,263.9811507936508,22.055886243386244,0.11276190476190483,2.6098214285714296,90.86176256613756,24.15277777777777,1010.0,2015-10-08
2015,10,9,87.33531746031747,174.9937169312169,23.2609126984127,0.11276190476190483,2.1809523809523808,92.05588624338623,25.093915343915352,1010.0,2015-10-09
2015,10,10,67.52215608465609,209.24537037037035,23.21428571428571,0.11276190476190483,1.9223214285714283,93.1924371693122,24.93220899470899,1009.6164021164021,2015-10-10
2015,10,11,54.344576719576715,301.39715608465605,21.452711640211643,0.11276190476190483,2.5815476190476185,89.3036044973545,23.92493386243386,1008.2208994708994,2015-10-11
2015,10,12,44.507936507936506,328.8578042328042,18.912367724867725,0.11276190476190483,1.673214285714285,85.52198412698412,22.059193121693124,1009.0542328042328,2015-10-12
2015,10,13,65.33002645502646,249.2314814814815,20.011904761904763,0.11276190476190483,1.974702380952382,84.06729497354499,23.493716931216934,1009.6428571428572,2015-10-13
2015,10,14,44.94642857142858,321.06349206349205,20.50132275132275,0.11276190476190483,1.9369047619047635,83.00650462962962,24.226521164021165,1009.9900793650794,2015-10-14
2015,10,15,39.86342592592592,345.70271164021165,19.07242063492064,0.11276190476190483,2.684821428571428,83.50505291005292,22.73148148148148,1010.0,2015-10-15
2015,10,16,100.80853174603175,91.16699735449735,18.66435185185185,0.11254761904761908,3.1330357142857133,87.24065145502645,21.585648148148152,1010.5687830687831,2015-10-16
2015,10,17,40.0813492063492,340.11871693121697,17.630291005291003,0.11254761904761908,2.2363095238095236,79.81440476190475,22.103174603174597,1010.0,2015-10-17
2015,10,18,96.56084656084657,135.38128306878306,18.37962962962963,0.11254761904761908,4.002678571428571,87.64414682539682,21.165343915343914,1011.4021164021165,2015-10-18
2015,10,19,49.83730158730159,298.45601851851853,16.6577380952381,0.11254761904761908,5.532440476190477,83.8591335978836,20.24503968253968,1018.6805555555553,2015-10-19
2015,10,20,50.98445767195767,295.0935846560846,17.759589947089946,0.11254761904761908,4.560714285714284,86.00273809523809,20.902116402116402,1017.0601851851851,2015-10-20
2015,10,21,67.15013227513228,193.859126984127,19.977513227513228,0.11254761904761908,3.783035714285712,91.60029100529101,21.97652116402116,1015.7837301587301,2015-10-21
2015,10,22,59.392857142857146,232.23247354497354,20.815806878306876,0.11254761904761908,3.649999999999999,91.741746031746,22.7172619047619,1013.7698412698411,2015-10-22
2015,10,23,43.64054232804233,305.93121693121697,20.318783068783066,0.11254761904761908,3.57261904761905,89.3193353174603,22.74041005291005,1010.138888888889,2015-10-23
2015,10,24,39.71957671957672,325.1021825396826,19.168981481481477,0.10934126984126989,3.200595238095239,87.21507605820106,22.003968253968253,1010.0,2015-10-24
2015,10,25,75.9563492063492,168.56944444444446,20.472883597883595,0.10934126984126989,3.0854166666666667,89.4839252645503,22.853174603174605,1010.0,2015-10-25
2015,10,26,77.79662698412699,131.9431216931217,20.722883597883595,0.10934126984126989,3.8336309523809518,90.5253373015873,23.038359788359788,1010.0,2015-10-26
2015,10,27,43.966931216931215,4.403769841269841,21.758928571428573,0.10934126984126989,4.718154761904759,95.03129298941799,23.15178571428572,1009.7619047619049,2015-10-27
2015,10,28,68.3498677248677,168.76289682539684,23.206018518518523,0.10934126984126989,2.995833333333333,96.53955357142856,24.21395502645503,1009.2361111111112,2015-10-28
2015,10,29,41.63657407407407,297.7248677248677,21.29232804232804,0.10934126984126989,1.4541666666666673,89.73636243386242,23.714616402116402,1009.6362433862436,2015-10-29
2015,10,30,34.33399470899471,337.135582010582,18.566798941798943,0.10934126984126989,0.9345238095238096,80.44753306878307,22.94113756613757,1009.9867724867726,2015-10-30
2015,10,31,57.31051587301587,230.91038359788357,19.71329365079365,0.10934126984126989,2.097916666666666,86.23422288359787,22.749669312169313,1010.0,2015-10-31
2015,11,1,47.3287037037037,250.59027777777774,22.579034391534396,0.1043174603174604,2.532142857142856,92.32095238095239,24.513227513227516,1010.0,2015-11-01
2015,11,2,42.603835978835974,271.9351851851852,23.457010582010586,0.1043174603174604,1.9190476190476193,93.65471891534395,25.06712962962963,1009.9801587301587,2015-11-02
