utc_datetime,respondent_id_ferc714,demand_mwh
2016-07-15,6288,69132.0
2016-07-16,6288,65487.0
2016-07-17,6288,63214.0
2016-07-18,6288,65211.0
2016-07-19,6288,62831.0
2016-07-20,6288,65376.0
2016-07-21,6288,69061.0
2016-07-22,6288,64819.0
2016-07-23,6288,59785.0
2016-07-24,6288,61637.0
2016-07-25,6288,61613.0
2016-07-26,6288,69355.0
2016-07-27,6288,73034.0
2016-07-28,6288,73611.0
2016-07-29,6288,69957.0
2016-07-30,6288,64350.0
2016-07-31,6288,63972.0
2016-08-01,6288,67331.0
2016-08-02,6288,71899.0
2016-08-03,6288,67067.0
2016-08-04,6288,67039.0
2016-08-05,6288,65584.0
2016-08-06,6288,57598.0
2016-08-07,6288,53860.0
2016-08-08,6288,55035.0
2016-08-09,6288,57103.0
2016-08-10,6288,63445.0
2016-08-11,6288,67151.0
2016-08-12,6288,67411.0
2016-08-13,6288,66365.0
2016-08-14,6288,63489.0
2016-08-15,6288,68454.0
2016-08-16,6288,70271.0
2016-08-17,6288,68011.0
2016-08-18,6288,68667.0
2016-08-19,6288,67471.0
2016-08-20,6288,66177.0
2016-08-21,6288,67815.0
2016-08-22,6288,72001.0
2016-08-23,6288,74803.0
2016-08-24,6288,67565.0
2016-08-25,6288,69393.0
2016-08-26,6288,69866.0
2016-08-27,6288,65355.0
2016-08-28,6288,63347.0
2016-08-29,6288,66364.0
2016-08-30,6288,64346.0
2016-08-31,6288,56851.0
2016-09-01,6288,55119.0
2016-09-02,6288,58188.0
2016-09-03,6288,56761.0
2016-09-04,6288,61127.0
2016-09-05,6288,61064.0
2016-09-06,6288,61189.0
2016-09-07,6288,65431.0
2016-09-08,6288,64154.0
2016-09-09,6288,68727.0
2016-09-10,6288,68535.0
2016-09-11,6288,67638.0
2016-09-12,6288,66994.0
2016-09-13,6288,63951.0
2016-09-14,6288,67284.0
2016-09-15,6288,68341.0
2016-09-16,6288,67905.0
2016-09-17,6288,65157.0
2016-09-18,6288,65339.0
2016-09-19,6288,68973.0
2016-09-20,6288,66284.0
2016-09-21,6288,65960.0
2016-09-22,6288,65243.0
2016-09-23,6288,65943.0
2016-09-24,6288,64437.0
2016-09-25,6288,61513.0
2016-09-26,6288,63190.0
2016-09-27,6288,60135.0
2016-09-28,6288,62910.0
2016-09-29,6288,60782.0
2016-09-30,6288,62257.0
2016-10-01,6288,60178.0
2016-10-02,6288,60244.0
2016-10-03,6288,58177.0
2016-10-04,6288,60036.0
2016-10-05,6288,62237.0
2016-10-06,6288,62418.0
2016-10-07,6288,55660.0
2016-10-08,6288,60337.0
2016-10-09,6288,57813.0
2016-10-10,6288,53034.0
2016-10-11,6288,50657.0
2016-10-12,6288,53500.0
2016-10-13,6288,56765.0
2016-10-14,6288,57516.0
2016-10-15,6288,55975.0
2016-10-16,6288,56559.0
2016-10-17,6288,57302.0
2016-10-18,6288,58090.0
2016-10-19,6288,56982.0
2016-10-20,6288,55249.0
2016-10-21,6288,54958.0
2016-10-22,6288,44990.0
2016-10-23,6288,40696.0
2016-10-24,6288,45086.0
2016-10-25,6288,46444.0
2016-10-26,6288,49754.0
2016-10-27,6288,50920.0
2016-10-28,6288,51526.0
2016-10-29,6288,50201.0
2016-10-30,6288,51177.0
2016-10-31,6288,52902.0
2016-11-01,6288,51916.0
2016-11-02,6288,52144.0
2016-11-03,6288,52264.0
2016-11-04,6288,51448.0
2016-11-05,6288,49577.0
2016-11-06,6288,45967.0
2016-11-07,6288,48110.0
2016-11-08,6288,47654.0
2016-11-09,6288,48225.0
2016-11-10,6288,47790.0
2016-11-11,6288,44868.0
2016-11-12,6288,42449.0
2016-11-13,6288,43066.0
2016-11-14,6288,44880.0
2016-11-15,6288,43109.0
2016-11-16,6288,44097.0
2016-11-17,6288,44140.0
2016-11-18,6288,43948.0
2016-11-19,6288,41362.0
2016-11-20,6288,37522.0
2016-11-21,6288,43568.0
2016-11-22,6288,47167.0
2016-11-23,6288,44531.0
2016-11-24,6288,44262.0
2016-11-25,6288,42361.0
2016-11-26,6288,42126.0
2016-11-27,6288,40719.0
2016-11-28,6288,44135.0
2016-11-29,6288,48685.0
2016-11-30,6288,50648.0
2016-12-01,6288,52351.0
2016-12-02,6288,45627.0
2016-12-03,6288,42618.0
2016-12-04,6288,45279.0
2016-12-05,6288,51607.0
2016-12-06,6288,54690.0
2016-12-07,6288,47965.0
2016-12-08,6288,44292.0
2016-12-09,6288,44347.0
2016-12-10,6288,45518.0
2016-12-11,6288,42376.0
2016-12-12,6288,47979.0
2016-12-13,6288,50136.0
2016-12-14,6288,48951.0
2016-12-15,6288,48289.0
2016-12-16,6288,45480.0
2016-12-17,6288,46414.0
2016-12-18,6288,50300.0
2016-12-19,6288,54543.0
2016-12-20,6288,51738.0
2016-12-21,6288,46063.0
2016-12-22,6288,44650.0
2016-12-23,6288,45037.0
2016-12-24,6288,47000.0
2016-12-25,6288,46083.0
2016-12-26,6288,46032.0
2016-12-27,6288,49430.0
2016-12-28,6288,49977.0
2016-12-29,6288,47849.0
2016-12-30,6288,44432.0
2016-12-31,6288,48460.0
2017-01-01,6288,41714.0
2017-01-02,6288,46664.0
2017-01-03,6288,52625.0
2017-01-04,6288,50208.0
2017-01-05,6288,45647.0
2017-01-06,6288,45666.0
2017-01-07,6288,44334.0
2017-01-08,6288,58253.0
2017-01-09,6288,60921.0
2017-01-10,6288,51453.0
2017-01-11,6288,46544.0
2017-01-12,6288,46022.0
2017-01-13,6288,46149.0
2017-01-14,6288,44817.0
2017-01-15,6288,42213.0
2017-01-16,6288,44805.0
2017-01-17,6288,47302.0
2017-01-18,6288,47667.0
2017-01-19,6288,47085.0
2017-01-20,6288,47418.0
2017-01-21,6288,46604.0
2017-01-22,6288,48414.0
2017-01-23,6288,45456.0
2017-01-24,6288,44433.0
2017-01-25,6288,45411.0
2017-01-26,6288,46611.0
2017-01-27,6288,44458.0
2017-01-28,6288,45748.0
2017-01-29,6288,49948.0
2017-01-30,6288,49454.0
2017-01-31,6288,52726.0
2017-02-01,6288,48144.0
2017-02-02,6288,46189.0
2017-02-03,6288,45269.0
2017-02-04,6288,43237.0
2017-02-05,6288,42502.0
2017-02-06,6288,45461.0
2017-02-07,6288,47488.0
2017-02-08,6288,48899.0
2017-02-09,6288,51477.0
2017-02-10,6288,44442.0
2017-02-11,6288,43701.0
2017-02-12,6288,43088.0
2017-02-13,6288,46900.0
2017-02-14,6288,47692.0
2017-02-15,6288,48604.0
2017-02-16,6288,44213.0
2017-02-17,6288,45714.0
2017-02-18,6288,42469.0
2017-02-19,6288,43346.0
2017-02-20,6288,46731.0
2017-02-21,6288,46687.0
2017-02-22,6288,45383.0
2017-02-23,6288,45063.0
2017-02-24,6288,49312.0
2017-02-25,6288,47095.0
2017-02-26,6288,42844.0
2017-02-27,6288,48282.0
2017-02-28,6288,53558.0
2017-03-01,6288,54661.0
2017-03-02,6288,53863.0
2017-03-03,6288,46430.0
2017-03-04,6288,41913.0
2017-03-05,6288,41073.0
2017-03-06,6288,44200.0
2017-03-07,6288,46477.0
2017-03-08,6288,49640.0
2017-03-09,6288,51320.0
2017-03-10,6288,50190.0
2017-03-11,6288,48083.0
2017-03-12,6288,46060.0
2017-03-13,6288,44844.0
2017-03-14,6288,43826.0
2017-03-15,6288,44391.0
2017-03-16,6288,51027.0
2017-03-17,6288,48794.0
2017-03-18,6288,42380.0
2017-03-19,6288,41031.0
2017-03-20,6288,44126.0
2017-03-21,6288,46009.0
2017-03-22,6288,47212.0
2017-03-23,6288,49190.0
2017-03-24,6288,46942.0
2017-03-25,6288,45432.0
2017-03-26,6288,47125.0
2017-03-27,6288,52052.0
2017-03-28,6288,53699.0
2017-03-29,6288,54521.0
2017-03-30,6288,54638.0
2017-03-31,6288,54242.0
2017-04-01,6288,53011.0
2017-04-02,6288,53061.0
2017-04-03,6288,62200.0
2017-04-04,6288,61325.0
2017-04-05,6288,61943.0
2017-04-06,6288,56302.0
2017-04-07,6288,44197.0
2017-04-08,6288,41877.0
2017-04-09,6288,42418.0
2017-04-10,6288,48169.0
2017-04-11,6288,50944.0
2017-04-12,6288,52891.0
2017-04-13,6288,53910.0
2017-04-14,6288,52526.0
2017-04-15,6288,51127.0
2017-04-16,6288,50485.0
2017-04-17,6288,53432.0
2017-04-18,6288,55951.0
2017-04-19,6288,57713.0
2017-04-20,6288,56883.0
2017-04-21,6288,55990.0
2017-04-22,6288,52244.0
2017-04-23,6288,54693.0
2017-04-24,6288,54974.0
2017-04-25,6288,50748.0
2017-04-26,6288,52354.0
2017-04-27,6288,60568.0
2017-04-28,6288,65422.0
2017-04-29,6288,64931.0
2017-04-30,6288,61662.0
2017-05-01,6288,64403.0
2017-05-02,6288,63083.0
2017-05-03,6288,62474.0
2017-05-04,6288,60457.0
2017-05-05,6288,52412.0
2017-05-06,6288,44461.0
2017-05-07,6288,45156.0
2017-05-08,6288,53506.0
2017-05-09,6288,56723.0
2017-05-10,6288,60698.0
2017-05-11,6288,62397.0
2017-05-12,6288,61084.0
2017-05-13,6288,55795.0
2017-05-14,6288,53743.0
2017-05-15,6288,62400.0
2017-05-16,6288,67173.0
2017-05-17,6288,69864.0
2017-05-18,6288,69283.0
2017-05-19,6288,70757.0
2017-05-20,6288,65563.0
2017-05-21,6288,63321.0
2017-05-22,6288,66797.0
2017-05-23,6288,65313.0
2017-05-24,6288,63948.0
2017-05-25,6288,56953.0
2017-05-26,6288,56460.0
2017-05-27,6288,54394.0
2017-05-28,6288,57253.0
2017-05-29,6288,63355.0
2017-05-30,6288,67205.0
2017-05-31,6288,68909.0
2017-06-01,6288,68616.0
2017-06-02,6288,60851.0
2017-06-03,6288,56450.0
2017-06-04,6288,53582.0
2017-06-05,6288,53637.0
2017-06-06,6288,55017.0
2017-06-07,6288,54303.0
2017-06-08,6288,58877.0
2017-06-09,6288,61597.0
2017-06-10,6288,59567.0
2017-06-11,6288,54251.0
2017-06-12,6288,58980.0
2017-06-13,6288,59918.0
2017-06-14,6288,57897.0
2017-06-15,6288,58119.0
2017-06-16,6288,57236.0
2017-06-17,6288,60435.0
2017-06-18,6288,61038.0
2017-06-19,6288,57391.0
2017-06-20,6288,61084.0
2017-06-21,6288,67069.0
2017-06-22,6288,69246.0
2017-06-23,6288,68773.0
2017-06-24,6288,70058.0
2017-06-25,6288,68189.0
2017-06-26,6288,65669.0
2017-06-27,6288,68333.0
2017-06-28,6288,67698.0
2017-06-29,6288,68160.0
2017-06-30,6288,68165.0
2017-07-01,6288,60893.0
2017-07-02,6288,61484.0
2017-07-03,6288,64573.0
2017-07-04,6288,62326.0
2017-07-05,6288,68505.0
2017-07-06,6288,70767.0
2017-07-07,6288,72468.0
2017-07-08,6288,68914.0
2017-07-09,6288,65188.0
2017-07-10,6288,68069.0
2017-07-11,6288,64168.0
2017-07-12,6288,63842.0
2017-07-13,6288,63325.0
2017-07-14,6288,66885.0
2017-07-15,6288,63107.0
2017-07-16,6288,67505.0
2017-07-17,6288,67313.0
2017-07-18,6288,61789.0
2017-07-19,6288,66590.0
2017-07-20,6288,66903.0
2017-07-21,6288,63836.0
2017-07-22,6288,56175.0
2017-07-23,6288,53066.0
2017-07-24,6288,62444.0
2017-07-25,6288,70292.0
2017-07-26,6288,72764.0
2017-07-27,6288,74584.0
2017-07-28,6288,73625.0
2017-07-29,6288,67418.0
2017-07-30,6288,59448.0
2017-07-31,6288,55979.0
2017-08-01,6288,63372.0
2017-08-02,6288,61687.0
2017-08-03,6288,61939.0
2017-08-04,6288,66981.0
2017-08-05,6288,68991.0
2017-08-06,6288,67051.0
2017-08-07,6288,72025.0
2017-08-08,6288,72414.0
2017-08-09,6288,72275.0
2017-08-10,6288,71314.0
2017-08-11,6288,71101.0
2017-08-12,6288,66658.0
2017-08-13,6288,66011.0
2017-08-14,6288,70992.0
2017-08-15,6288,74894.0
2017-08-16,6288,72223.0
2017-08-17,6288,70003.0
2017-08-18,6288,65833.0
2017-08-19,6288,66235.0
2017-08-20,6288,68136.0
2017-08-21,6288,68904.0
2017-08-22,6288,71841.0
2017-08-23,6288,72535.0
2017-08-24,6288,68170.0
2017-08-25,6288,65879.0
2017-08-26,6288,62370.0
2017-08-27,6288,60162.0
2017-08-28,6288,59744.0
2017-08-29,6288,60629.0
2017-08-30,6288,65998.0
2017-08-31,6288,73627.0
2017-09-01,6288,71351.0
2017-09-02,6288,58333.0
2017-09-03,6288,57424.0
2017-09-04,6288,63554.0
2017-09-05,6288,66831.0
2017-09-06,6288,63448.0
2017-09-07,6288,68157.0
2017-09-08,6288,68425.0
2017-09-09,6288,60946.0
2017-09-10,6288,47636.0
2017-09-11,6288,28074.0
2017-09-12,6288,41529.0
2017-09-13,6288,53760.0
2017-09-14,6288,62986.0
2017-09-15,6288,66252.0
2017-09-16,6288,67520.0
2017-09-17,6288,67161.0
2017-09-18,6288,66334.0
2017-09-19,6288,65387.0
2017-09-20,6288,66534.0
2017-09-21,6288,66560.0
2017-09-22,6288,66495.0
2017-09-23,6288,63010.0
2017-09-24,6288,60579.0
2017-09-25,6288,66302.0
2017-09-26,6288,69317.0
2017-09-27,6288,69794.0
2017-09-28,6288,69183.0
2017-09-29,6288,67290.0
2017-09-30,6288,60074.0
2017-10-01,6288,59552.0
2017-10-02,6288,61134.0
2017-10-03,6288,58796.0
2017-10-04,6288,58814.0
2017-10-05,6288,57035.0
2017-10-06,6288,62250.0
2017-10-07,6288,67376.0
2017-10-08,6288,65470.0
2017-10-09,6288,68529.0
2017-10-10,6288,69354.0
2017-10-11,6288,68210.0
2017-10-12,6288,63667.0
2017-10-13,6288,63458.0
2017-10-14,6288,60316.0
2017-10-15,6288,58747.0
2017-10-16,6288,63251.0
2017-10-17,6288,58697.0
2017-10-18,6288,54234.0
2017-10-19,6288,56753.0
2017-10-20,6288,59545.0
2017-10-21,6288,56358.0
2017-10-22,6288,58085.0
2017-10-23,6288,60665.0
2017-10-24,6288,54877.0
2017-10-25,6288,45429.0
2017-10-26,6288,42858.0
2017-10-27,6288,45584.0
2017-10-28,6288,45062.0
2017-10-29,6288,42876.0
2017-10-30,6288,43645.0
2017-10-31,6288,46085.0
2017-11-01,6288,45927.0
2017-11-02,6288,49055.0
2017-11-03,6288,50170.0
2017-11-04,6288,48389.0
2017-11-05,6288,47727.0
2017-11-06,6288,52847.0
2017-11-07,6288,53683.0
2017-11-08,6288,52521.0
2017-11-09,6288,52815.0
2017-11-10,6288,48453.0
2017-11-11,6288,45621.0
2017-11-12,6288,46611.0
2017-11-13,6288,51339.0
2017-11-14,6288,50389.0
2017-11-15,6288,46321.0
2017-11-16,6288,45737.0
2017-11-17,6288,45362.0
2017-11-18,6288,43847.0
2017-11-19,6288,43274.0
2017-11-20,6288,43516.0
2017-11-21,6288,44228.0
2017-11-22,6288,47384.0
2017-11-23,6288,46425.0
2017-11-24,6288,40312.0
2017-11-25,6288,41112.0
2017-11-26,6288,41669.0
2017-11-27,6288,44261.0
2017-11-28,6288,47847.0
2017-11-29,6288,51420.0
2017-11-30,6288,49893.0
2017-12-01,6288,48327.0
2017-12-02,6288,47039.0
2017-12-03,6288,45379.0
2017-12-04,6288,47308.0
2017-12-05,6288,50115.0
2017-12-06,6288,50446.0
2017-12-07,6288,48528.0
2017-12-08,6288,49918.0
2017-12-09,6288,45095.0
2017-12-10,6288,49551.0
2017-12-11,6288,57944.0
2017-12-12,6288,54103.0
2017-12-13,6288,50479.0
2017-12-14,6288,52887.0
2017-12-15,6288,45970.0
2017-12-16,6288,43769.0
2017-12-17,6288,43547.0
2017-12-18,6288,47340.0
2017-12-19,6288,49671.0
2017-12-20,6288,49648.0
2017-12-21,6288,51237.0
2017-12-22,6288,46871.0
2017-12-23,6288,45758.0
2017-12-24,6288,46060.0
2017-12-25,6288,42713.0
2017-12-26,6288,42048.0
2017-12-27,6288,45093.0
2017-12-28,6288,44233.0
2017-12-29,6288,43257.0
2017-12-30,6288,44150.0
2017-12-31,6288,45399.0
2018-01-01,6288,43192.0
2018-01-02,6288,64435.0
2018-01-03,6288,65172.0
2018-01-04,6288,73617.0
2018-01-05,6288,72098.0
2018-01-06,6288,66583.0
2018-01-07,6288,60393.0
2018-01-08,6288,49693.0
2018-01-09,6288,45053.0
2018-01-10,6288,45563.0
2018-01-11,6288,46499.0
2018-01-12,6288,45952.0
2018-01-13,6288,44026.0
2018-01-14,6288,58420.0
2018-01-15,6288,56358.0
2018-01-16,6288,52253.0
2018-01-17,6288,50494.0
2018-01-18,6288,73027.0
2018-01-19,6288,68990.0
2018-01-20,6288,54304.0
2018-01-21,6288,43422.0
2018-01-22,6288,45008.0
2018-01-23,6288,46345.0
2018-01-24,6288,44912.0
2018-01-25,6288,48675.0
2018-01-26,6288,47766.0
2018-01-27,6288,43014.0
2018-01-28,6288,42540.0
2018-01-29,6288,44762.0
2018-01-30,6288,45945.0
2018-01-31,6288,52917.0
2018-02-01,6288,47907.0
2018-02-02,6288,44982.0
2018-02-03,6288,42423.0
2018-02-04,6288,41756.0
2018-02-05,6288,44039.0
2018-02-06,6288,46038.0
2018-02-07,6288,47257.0
2018-02-08,6288,48172.0
2018-02-09,6288,47826.0
2018-02-10,6288,48450.0
2018-02-11,6288,48631.0
2018-02-12,6288,52469.0
2018-02-13,6288,52695.0
2018-02-14,6288,51568.0
2018-02-15,6288,51002.0
2018-02-16,6288,51186.0
2018-02-17,6288,48457.0
2018-02-18,6288,45898.0
2018-02-19,6288,50911.0
2018-02-20,6288,55207.0
2018-02-21,6288,57545.0
2018-02-22,6288,54850.0
2018-02-23,6288,54220.0
2018-02-24,6288,52157.0
2018-02-25,6288,53045.0
2018-02-26,6288,55619.0
2018-02-27,6288,54576.0
2018-02-28,6288,52603.0
2018-03-01,6288,53424.0
2018-03-02,6288,51642.0
2018-03-03,6288,41994.0
2018-03-04,6288,40231.0
2018-03-05,6288,43251.0
2018-03-06,6288,44084.0
2018-03-07,6288,44415.0
2018-03-08,6288,43001.0
2018-03-09,6288,46625.0
2018-03-10,6288,43236.0
2018-03-11,6288,42532.0
2018-03-12,6288,43518.0
2018-03-13,6288,44304.0
2018-03-14,6288,47328.0
2018-03-15,6288,47608.0
2018-03-16,6288,48583.0
2018-03-17,6288,42592.0
2018-03-18,6288,43122.0
2018-03-19,6288,49364.0
2018-03-20,6288,51562.0
2018-03-21,6288,44719.0
2018-03-22,6288,45301.0
2018-03-23,6288,47461.0
2018-03-24,6288,44339.0
2018-03-25,6288,42952.0
2018-03-26,6288,47727.0
2018-03-27,6288,49117.0
2018-03-28,6288,48346.0
2018-03-29,6288,50728.0
2018-03-30,6288,52221.0
2018-03-31,6288,47239.0
2018-04-01,6288,48073.0
2018-04-02,6288,52537.0
2018-04-03,6288,54594.0
2018-04-04,6288,55435.0
2018-04-05,6288,51808.0
2018-04-06,6288,51225.0
2018-04-07,6288,51257.0
2018-04-08,6288,48879.0
2018-04-09,6288,56133.0
2018-04-10,6288,53501.0
2018-04-11,6288,47006.0
2018-04-12,6288,47087.0
2018-04-13,6288,52528.0
2018-04-14,6288,53166.0
2018-04-15,6288,53052.0
2018-04-16,6288,43335.0
2018-04-17,6288,44196.0
2018-04-18,6288,47780.0
2018-04-19,6288,50092.0
2018-04-20,6288,51791.0
2018-04-21,6288,52503.0
2018-04-22,6288,54560.0
2018-04-23,6288,56668.0
2018-04-24,6288,56904.0
2018-04-25,6288,50958.0
2018-04-26,6288,50706.0
2018-04-27,6288,54404.0
2018-04-28,6288,50007.0
2018-04-29,6288,50809.0
2018-04-30,6288,55348.0
2018-05-01,6288,55253.0
2018-05-02,6288,54013.0
2018-05-03,6288,54624.0
2018-05-04,6288,58012.0
2018-05-05,6288,55672.0
2018-05-06,6288,52922.0
2018-05-07,6288,57109.0
2018-05-08,6288,57518.0
2018-05-09,6288,58431.0
2018-05-10,6288,59748.0
2018-05-11,6288,61359.0
2018-05-12,6288,55536.0
2018-05-13,6288,49799.0
2018-05-14,6288,49513.0
2018-05-15,6288,55523.0
2018-05-16,6288,57201.0
2018-05-17,6288,58400.0
2018-05-18,6288,56895.0
2018-05-19,6288,56109.0
2018-05-20,6288,47456.0
2018-05-21,6288,51843.0
2018-05-22,6288,54735.0
2018-05-23,6288,58736.0
2018-05-24,6288,64324.0
2018-05-25,6288,60582.0
2018-05-26,6288,51171.0
2018-05-27,6288,49353.0
2018-05-28,6288,57940.0
2018-05-29,6288,60957.0
2018-05-30,6288,56343.0
2018-05-31,6288,59621.0
2018-06-01,6288,61106.0
2018-06-02,6288,63223.0
2018-06-03,6288,63253.0
2018-06-04,6288,68460.0
2018-06-05,6288,71041.0
2018-06-06,6288,62594.0
2018-06-07,6288,61276.0
2018-06-08,6288,60623.0
2018-06-09,6288,58693.0
2018-06-10,6288,62777.0
2018-06-11,6288,68105.0
2018-06-12,6288,66041.0
2018-06-13,6288,66115.0
2018-06-14,6288,65089.0
2018-06-15,6288,66995.0
2018-06-16,6288,63557.0
2018-06-17,6288,65535.0
2018-06-18,6288,70834.0
2018-06-19,6288,70892.0
2018-06-20,6288,69816.0
2018-06-21,6288,70643.0
2018-06-22,6288,70503.0
2018-06-23,6288,71334.0
2018-06-24,6288,68329.0
2018-06-25,6288,64654.0
2018-06-26,6288,68858.0
2018-06-27,6288,69542.0
2018-06-28,6288,65444.0
2018-06-29,6288,60265.0
2018-06-30,6288,56501.0
2018-07-01,6288,58854.0
2018-07-02,6288,68292.0
2018-07-03,6288,66501.0
2018-07-04,6288,58135.0
2018-07-05,6288,59525.0
2018-07-06,6288,59345.0
2018-07-07,6288,61423.0
2018-07-08,6288,65338.0
2018-07-09,6288,68931.0
2018-07-10,6288,69685.0
2018-07-11,6288,70516.0
2018-07-12,6288,66991.0
2018-07-13,6288,67754.0
2018-07-14,6288,65637.0
2018-07-15,6288,64396.0
2018-07-16,6288,70705.0
2018-07-17,6288,70989.0
2018-07-18,6288,66599.0
2018-07-19,6288,64730.0
2018-07-20,6288,62586.0
2018-07-21,6288,63416.0
2018-07-22,6288,70261.0
2018-07-23,6288,64896.0
2018-07-24,6288,64979.0
2018-07-25,6288,67099.0
2018-07-26,6288,65924.0
2018-07-27,6288,68610.0
2018-07-28,6288,68368.0
2018-07-29,6288,62828.0
2018-07-30,6288,61729.0
2018-07-31,6288,61206.0
2018-08-01,6288,64184.0
2018-08-02,6288,68169.0
2018-08-03,6288,66531.0
2018-08-04,6288,68598.0
2018-08-05,6288,69123.0
2018-08-06,6288,68548.0
2018-08-07,6288,69768.0
2018-08-08,6288,69442.0
2018-08-09,6288,71583.0
2018-08-10,6288,68035.0
2018-08-11,6288,61338.0
2018-08-12,6288,61540.0
2018-08-13,6288,65389.0
2018-08-14,6288,66209.0
2018-08-15,6288,66267.0
2018-08-16,6288,68011.0
2018-08-17,6288,70679.0
2018-08-18,6288,70808.0
2018-08-19,6288,69046.0
2018-08-20,6288,67346.0
2018-08-21,6288,69382.0
2018-08-22,6288,69041.0
2018-08-23,6288,71085.0
2018-08-24,6288,70340.0
2018-08-25,6288,63048.0
2018-08-26,6288,62207.0
2018-08-27,6288,65646.0
2018-08-28,6288,66182.0
2018-08-29,6288,60249.0
2018-08-30,6288,55899.0
2018-08-31,6288,61914.0
2018-09-01,6288,62193.0
2018-09-02,6288,62192.0
2018-09-03,6288,57549.0
2018-09-04,6288,63678.0
2018-09-05,6288,67904.0
2018-09-06,6288,66011.0
2018-09-07,6288,63118.0
2018-09-08,6288,61198.0
2018-09-09,6288,59750.0
2018-09-10,6288,65081.0
2018-09-11,6288,65568.0
2018-09-12,6288,70946.0
2018-09-13,6288,69894.0
2018-09-14,6288,66911.0
2018-09-15,6288,70316.0
2018-09-16,6288,70238.0
2018-09-17,6288,72847.0
2018-09-18,6288,71806.0
2018-09-19,6288,70636.0
2018-09-20,6288,68959.0
2018-09-21,6288,63874.0
2018-09-22,6288,62360.0
2018-09-23,6288,63413.0
2018-09-24,6288,66368.0
2018-09-25,6288,67404.0
2018-09-26,6288,70008.0
2018-09-27,6288,69684.0
2018-09-28,6288,69562.0
2018-09-29,6288,67435.0
2018-09-30,6288,65233.0
2018-10-01,6288,66221.0
2018-10-02,6288,66219.0
2018-10-03,6288,63309.0
2018-10-04,6288,64188.0
2018-10-05,6288,65435.0
2018-10-06,6288,62687.0
2018-10-07,6288,58383.0
2018-10-08,6288,58775.0
2018-10-09,6288,63111.0
2018-10-10,6288,65752.0
2018-10-11,6288,66933.0
2018-10-12,6288,64534.0
2018-10-13,6288,54367.0
2018-10-14,6288,57633.0
2018-10-15,6288,67567.0
2018-10-16,6288,69316.0
2018-10-17,6288,68954.0
2018-10-18,6288,66781.0
2018-10-19,6288,66086.0
2018-10-20,6288,61827.0
2018-10-21,6288,57069.0
2018-10-22,6288,51481.0
2018-10-23,6288,54027.0
2018-10-24,6288,56711.0
2018-10-25,6288,55954.0
2018-10-26,6288,57259.0
2018-10-27,6288,49335.0
2018-10-28,6288,42452.0
2018-10-29,6288,46029.0
2018-10-30,6288,50896.0
2018-10-31,6288,50520.0
2018-11-01,6288,52445.0
2018-11-02,6288,53995.0
2018-11-03,6288,43029.0
2018-11-04,6288,44860.0
2018-11-05,6288,53672.0
2018-11-06,6288,56440.0
2018-11-07,6288,56682.0
2018-11-08,6288,59653.0
2018-11-09,6288,59514.0
2018-11-10,6288,55708.0
2018-11-11,6288,51387.0
2018-11-12,6288,56918.0
2018-11-13,6288,59340.0
2018-11-14,6288,58382.0
2018-11-15,6288,50072.0
2018-11-16,6288,43463.0
2018-11-17,6288,43708.0
2018-11-18,6288,42009.0
2018-11-19,6288,46741.0
2018-11-20,6288,49086.0
2018-11-21,6288,44960.0
2018-11-22,6288,41474.0
2018-11-23,6288,40946.0
2018-11-24,6288,44889.0
2018-11-25,6288,45433.0
2018-11-26,6288,49310.0
2018-11-27,6288,43533.0
2018-11-28,6288,49390.0
2018-11-29,6288,53398.0
2018-11-30,6288,49029.0
2018-12-01,6288,44673.0
2018-12-02,6288,51030.0
2018-12-03,6288,55001.0
2018-12-04,6288,51739.0
2018-12-05,6288,44590.0
2018-12-06,6288,51109.0
2018-12-07,6288,47376.0
2018-12-08,6288,43897.0
2018-12-09,6288,43388.0
2018-12-10,6288,44314.0
2018-12-11,6288,52053.0
2018-12-12,6288,55826.0
2018-12-13,6288,47940.0
2018-12-14,6288,45708.0
2018-12-15,6288,42981.0
2018-12-16,6288,42853.0
2018-12-17,6288,45932.0
2018-12-18,6288,49150.0
2018-12-19,6288,48612.0
2018-12-20,6288,47523.0
2018-12-21,6288,46433.0
2018-12-22,6288,47235.0
2018-12-23,6288,51406.0
2018-12-24,6288,49144.0
2018-12-25,6288,43132.0
2018-12-26,6288,42235.0
2018-12-27,6288,44636.0
2018-12-28,6288,48899.0
2018-12-29,6288,48836.0
2018-12-30,6288,48138.0
2018-12-31,6288,48550.0
2019-01-01,6288,46163.0
2019-01-02,6288,47702.0
2019-01-03,6288,48768.0
2019-01-04,6288,49177.0
2019-01-05,6288,41180.0
2019-01-06,6288,41884.0
2019-01-07,6288,45007.0
2019-01-08,6288,44999.0
2019-01-09,6288,44394.0
2019-01-10,6288,48732.0
2019-01-11,6288,51624.0
2019-01-12,6288,43208.0
2019-01-13,6288,42642.0
2019-01-14,6288,42942.0
2019-01-15,6288,46405.0
2019-01-16,6288,53549.0
2019-01-17,6288,55458.0
2019-01-18,6288,47002.0
2019-01-19,6288,42642.0
2019-01-20,6288,40193.0
2019-01-21,6288,53703.0
2019-01-22,6288,51519.0
2019-01-23,6288,44668.0
2019-01-24,6288,44523.0
2019-01-25,6288,46312.0
2019-01-26,6288,50541.0
2019-01-27,6288,53088.0
2019-01-28,6288,57509.0
2019-01-29,6288,56718.0
2019-01-30,6288,50226.0
2019-01-31,6288,57689.0
