lat,long,Year,Month,Day,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,date_time
24.57,-81.78,2019,1,1,31.416666666666668,321.9583333333333,21.8125,0.030000000000000016,5.345833333333334,82.62708333333333,24.96666666666667,1019.3333333333334,2019-01-01
24.57,-81.78,2019,1,2,49.041666666666664,214.33333333333334,21.816666666666666,0.030000000000000016,5.55,82.56083333333335,25.012500000000006,1019.5,2019-01-02
24.57,-81.78,2019,1,3,36.916666666666664,300.5,22.879166666666666,0.040000000000000015,4.2375,87.08958333333334,25.179166666666664,1017.4166666666666,2019-01-03
24.57,-81.78,2019,1,4,47.75,246.66666666666666,22.65416666666667,0.040000000000000015,3.7083333333333353,86.07833333333333,25.154166666666665,1016.1666666666666,2019-01-04
24.57,-81.78,2019,1,5,64.0,162.91666666666666,21.52916666666667,0.040000000000000015,3.75,86.01916666666669,24.033333333333335,1016.5833333333334,2019-01-05
24.57,-81.78,2019,1,6,32.916666666666664,315.6666666666667,17.025000000000002,0.040000000000000015,4.929166666666667,79.05791666666667,20.816666666666666,1019.4583333333334,2019-01-06
24.57,-81.78,2019,1,7,43.958333333333336,274.0416666666667,19.554166666666674,0.040000000000000015,4.1875,80.06541666666668,23.191666666666674,1020.375,2019-01-07
24.57,-81.78,2019,1,8,28.833333333333332,334.1666666666667,20.416666666666664,0.040000000000000015,3.6208333333333336,79.69375,24.141666666666662,1020.3333333333334,2019-01-08
24.57,-81.78,2019,1,9,57.791666666666664,161.79166666666666,19.920833333333327,0.040000000000000015,3.7125,82.05875000000002,23.166666666666668,1019.125,2019-01-09
24.57,-81.78,2019,1,10,31.958333333333332,324.7916666666667,15.412500000000003,0.05000000000000002,6.737499999999997,74.30166666666666,20.145833333333336,1017.9583333333334,2019-01-10
24.57,-81.78,2019,1,11,31.5,330.4166666666667,14.416666666666666,0.040000000000000015,5.141666666666667,71.40500000000002,19.7625,1018.9166666666666,2019-01-11
24.57,-81.78,2019,1,12,40.916666666666664,296.5,18.395833333333332,0.040000000000000015,5.8500000000000005,73.89333333333333,23.308333333333334,1019.7083333333334,2019-01-12
24.57,-81.78,2019,1,13,44.875,258.625,20.09583333333333,0.040000000000000015,2.8499999999999996,80.61041666666665,23.63333333333333,1020.0833333333334,2019-01-13
24.57,-81.78,2019,1,14,70.625,148.29166666666666,20.025,0.040000000000000015,3.8541666666666665,88.12875000000001,22.100000000000005,1020.4166666666666,2019-01-14
24.57,-81.78,2019,1,15,65.125,65.45833333333333,16.5625,0.040000000000000015,5.566666666666666,83.00500000000001,19.53333333333333,1020.1666666666666,2019-01-15
24.57,-81.78,2019,1,16,54.166666666666664,257.0416666666667,14.54166666666667,0.040000000000000015,5.995833333333334,78.04416666666667,18.458333333333332,1021.1666666666666,2019-01-16
24.57,-81.78,2019,1,17,60.833333333333336,204.95833333333334,16.229166666666664,0.040000000000000015,4.816666666666666,76.83208333333334,20.483333333333338,1021.2916666666666,2019-01-17
24.57,-81.78,2019,1,18,30.166666666666668,346.8333333333333,17.833333333333332,0.040000000000000015,3.8083333333333336,78.28666666666668,21.79166666666667,1020.125,2019-01-18
24.57,-81.78,2019,1,19,50.083333333333336,258.25,19.049999999999997,0.030000000000000016,4.333333333333334,77.83458333333334,23.133333333333336,1016.7083333333334,2019-01-19
24.57,-81.78,2019,1,20,69.66666666666667,100.0,20.1625,0.030000000000000016,7.037500000000002,86.235,22.604166666666668,1014.8333333333334,2019-01-20
24.57,-81.78,2019,1,21,30.791666666666668,355.25,13.775,0.030000000000000016,6.520833333333333,77.94958333333334,17.683333333333334,1022.3333333333334,2019-01-21
24.57,-81.78,2019,1,22,67.66666666666667,167.95833333333334,17.333333333333336,0.030000000000000016,7.870833333333331,75.44458333333333,21.875,1023.625,2019-01-22
24.57,-81.78,2019,1,23,64.83333333333333,173.41666666666666,19.795833333333334,0.030000000000000016,8.554166666666665,80.37166666666667,23.39166666666667,1020.4166666666666,2019-01-23
24.57,-81.78,2019,1,24,62.166666666666664,49.416666666666664,22.49166666666667,0.030000000000000016,4.95,91.74708333333332,23.916666666666668,1015.75,2019-01-24
24.57,-81.78,2019,1,25,64.41666666666667,10.791666666666666,19.141666666666666,0.030000000000000016,5.200000000000001,90.71666666666665,20.733333333333334,1018.5833333333334,2019-01-25
24.57,-81.78,2019,1,26,59.333333333333336,49.5,17.07083333333333,0.030000000000000016,6.558333333333331,85.88041666666668,19.566666666666666,1018.5416666666666,2019-01-26
