Wind Speed,Pressure,is_weekend,day_of_week,Month,month,Relative Humidity,season,DHI,Surface Albedo,Dew Point,Temperature
0.727083333333333,1010.0,1,6,9,9,81.09347511574073,3,115.45659722222224,0.1130972222222223,22.47829861111111,26.75723379629629
1.1937500000000008,1010.0,0,0,9,9,84.0044502314815,3,90.4615162037037,0.1130972222222223,23.22395833333333,26.89699074074073
0.7333333333333333,1010.0,0,1,9,9,83.22606770833333,3,121.35271990740743,0.1129351851851851,23.33015046296296,27.25983796296296
1.0333333333333328,1010.0,0,2,9,9,89.86337673611109,3,101.94994212962962,0.1123194444444442,23.99305555555556,26.429976851851848
1.947916666666667,1010.0,0,3,9,9,89.28908564814817,3,77.57609953703704,0.1123194444444442,24.488136574074076,27.139178240740748
4.116666666666668,1009.9565972222216,0,4,9,9,96.6870486111111,3,85.03906249999999,0.1123194444444442,25.572048611111114,26.58420138888889
6.091666666666669,1004.6903935185184,1,5,9,9,95.53804976851852,3,98.31221064814814,0.1123194444444442,25.212384259259256,26.430844907407405
11.600000000000003,992.1903935185188,1,6,9,9,95.81310763888888,3,62.11168981481482,0.1123194444444442,23.63020833333334,24.86024305555556
7.468750000000003,991.2355324074072,0,0,9,9,92.59043692129627,3,115.29571759259262,0.1123194444444442,22.87355324074075,24.61082175925924
3.037500000000001,1006.0445601851848,0,1,9,9,83.00936342592593,3,73.62152777777777,0.1123194444444442,21.72482638888889,25.58015046296296
1.0729166666666663,1010.0,0,2,9,9,80.2631394675926,3,61.73755787037036,0.1120734953703703,21.480613425925924,25.80295138888888
0.8791666666666665,1010.0,0,3,9,9,86.02183738425929,3,93.86747685185186,0.1111388888888888,23.350115740740737,26.50202546296295
1.2104166666666665,1010.0,0,4,9,9,89.78029803240742,3,72.78153935185185,0.1111388888888888,24.6953125,27.076678240740737
2.40625,1010.0,1,5,9,9,91.8076186342592,3,57.89062499999999,0.1111388888888888,24.569444444444443,26.50405092592592
2.568749999999999,1010.0,1,6,9,9,88.36699652777777,3,57.24913194444444,0.1111388888888888,23.25318287037037,25.957175925925924
2.6145833333333326,1010.0,0,0,9,9,88.07780092592594,3,66.57320601851852,0.1111388888888888,22.561053240740744,25.3671875
2.4291666666666667,1010.0,0,1,9,9,88.27404224537035,3,80.24971064814815,0.1111388888888888,22.711226851851848,25.408854166666668
2.418750000000001,1010.0,0,2,9,9,89.28797743055556,3,61.22164351851851,0.1111388888888888,23.318287037037027,25.800925925925924
2.4041666666666672,1010.0,0,3,9,9,90.32291956018516,3,82.06221064814814,0.1108437499999999,23.01388888888889,25.396990740740744
2.914583333333333,1009.6469907407408,0,4,9,9,93.02349537037036,3,77.90827546296298,0.1097222222222222,23.713541666666668,25.39467592592592
3.535416666666668,1008.7557870370366,1,5,9,9,94.3909085648148,3,69.63975694444443,0.1097222222222222,24.291666666666668,25.65075231481481
2.793750000000001,1008.009259259259,1,6,9,9,93.5424681712963,3,97.7505787037037,0.1097222222222222,24.34201388888888,25.951099537037035
1.6208333333333331,1008.5387731481478,0,0,9,9,88.72200520833331,3,70.33738425925927,0.1097222222222222,23.387152777777786,26.03211805555556
1.4666666666666677,1009.030671296296,0,1,9,9,85.95947337962963,3,60.17216435185184,0.1097222222222222,23.457175925925924,26.70138888888889
1.954166666666666,1009.21875,0,2,9,9,86.0347482638889,3,62.0431134259259,0.1097222222222222,23.212384259259263,26.50839120370371
1.3541666666666667,1009.542824074074,0,3,9,9,84.72651909722218,3,61.51475694444444,0.1097222222222222,23.16637731481482,26.75520833333333
1.7124999999999997,1009.9594907407404,0,4,9,9,91.76615162037037,3,93.482349537037,0.1091203703703703,23.80063657407408,25.94733796296296
1.4749999999999996,1009.9855324074072,1,5,9,9,90.62969618055556,3,97.22251157407408,0.1068333333333333,23.616319444444446,25.86950231481481
3.59375,1010.0,1,6,10,10,95.2279050925926,3,85.70225694444446,0.1068333333333333,24.22077546296296,25.47887731481482
